,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,,,3.0,up,SLOW,0.0,5.0,0.0,382.0684561226517,,382.86656598141417,230510_144654,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.15483681483737793,0.16980548933728296,0.2573183608191756,0.20879722983295845,0.2125119591603363,0.2163282591595026
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,383.47734165331354,,,230510_144655,0.0,0.0,0.0,,,"[-0.25, 0.42]",383.47734165331354,,,384.4936237316578,59,152914,19,F,230510_103437,MS,,,0.34062178368017504,0.43301947797063545,,0.2293605582513002,0.23533185709210044
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.5806890898384154,2.0,2.0,up,CORRECT,1.0,5.0,0.2,384.85103727830574,385.43172636814415,385.4597888751887,230510_144656,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.46475109754621374,0.39938667586852783,0.4950522350401058,0.23865459696340854,0.24421553940519738,0.2480232937587479
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,386.0875759469345,,,230510_144658,0.0,0.0,0.0,,,"[-0.2, 0.42]",386.0875759469345,,,387.1038984362968,59,152914,19,F,230510_103437,MS,,,0.40421168154315545,0.48773077294767586,,0.2646069941729053,0.27227150914534853
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.6922585479915142,1.0,1.0,up,CORRECT,2.0,5.0,0.4,387.45976417977363,388.15202272776514,388.1714536519721,230510_144659,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.5124836197649323,0.48804362807158624,0.5354399660031568,0.27701087543270947,0.28515065149965096,0.29090294483477697
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,388.78234382113436,,,230510_144700,0.0,0.0,0.0,,,"[-0.15, 0.42]",388.78234382113436,,,389.7987092877738,59,152914,19,F,230510_103437,MS,,,0.5350022352036803,0.5419666273881064,,0.3120731258034128,0.32180538320621155
6,PraticeBall,None,Ball,None,7,0.4,0.75,0.6621697209775448,2.0,1.0,down,WRONG,2.0,5.0,0.4,390.1376220025122,390.79979172348976,390.8326836582273,230510_144702,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.5006336301203175,0.43341977474036775,0.5049648869429582,0.3271772065840801,0.33698944417112614,0.3439864257490872
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,391.44344650115823,,,230510_144703,0.0,0.0,0.0,,,"[-0.15, 0.42]",391.44344650115823,,,392.4600120973772,59,152914,19,F,230510_103437,MS,,,0.42436710027796787,0.4870333268837693,,0.37041082360593913,0.3825181928115036
8,PraticeBall,None,Ball,None,9,0.4,0.75,,,2.0,up,SLOW,2.0,5.0,0.4,392.82129867933685,,393.612373186741,230510_144704,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.43294097886178473,0.3979624361918509,0.45763088781168454,0.38918654456057583,0.40270329664134086,0.41276797879453414
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,394.22290061973035,,,230510_144706,0.0,0.0,0.0,,,"[-0.15, 0.42]",394.22290061973035,,,395.23931034561247,59,152914,19,F,230510_103437,MS,,,0.3536353822737393,0.43443477520313367,,0.4462097906382552,0.4612327692728288
10,PraticeBall,None,Ball,None,11,0.4,0.75,,,3.0,down,SLOW,2.0,5.0,0.4,395.59822807693854,,396.39193955808884,230510_144707,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.4373727433423126,0.42459714020371714,0.4899051286472487,0.46948996734942405,0.4861965257011804,0.4986182058989719
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,396.98584109917283,,,230510_144708,0.0,0.0,0.0,,,"[-0.15, 0.42]",396.98584109917283,,,398.00210682069877,59,152914,19,F,230510_103437,MS,,,0.4335661613403707,0.546380181199269,,0.5397341077125966,0.5581487845180971
12,PraticeBall,None,Ball,None,13,0.4,0.75,0.5566641478799284,3.0,3.0,down,CORRECT,3.0,5.0,0.6,398.36301206424827,398.9196762121282,398.9510941100307,230510_144710,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.5220936562639139,0.4650107977449997,0.49141126211856845,0.5678569746546556,0.584167897612651,0.5947035722346661
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,399.57906206883484,,,230510_144711,0.0,0.0,0.0,,,"[-0.1, 0.42]",399.57906206883484,,,400.5954054049216,59,152914,19,F,230510_103437,MS,,,0.39421586115512935,0.4555093655452102,,0.6439139626509287,0.6658960641286942
14,PraticeBall,None,Ball,None,15,0.6,0.75,0.6398510183207691,1.0,1.0,down,CORRECT,4.0,5.0,0.8,400.9517320254817,401.5915830438025,401.6122372006066,230510_144712,,,,,,,,,,,59,152914,19,F,230510_103437,MS,,0.451164307958862,0.39782961151930063,0.4293464839085026,0.6788666904762337,0.7002548114694737,0.7152759229634618
