,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.6,,,2.0,down,SLOW,0.0,5.0,0.0,334.61503902541665,,335.2596155573117,230717_091538,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.21786094994160266,0.14340776576739897,0.21786094994160266,-1.1981511599566101,-1.235027483940112,-1.1981511599566101
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,335.87033991368736,,,230717_091539,0.0,0.0,0.0,,,"[-0.25, 0.42]",335.87033991368736,,,336.8867961441555,99,999099,20,F,230717_090538,MS,,,0.11192257072664274,0.18724750403546714,,-1.4242207065589303,-1.3585016328398036
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.6223485936994848,2.0,2.0,up,CORRECT,1.0,5.0,0.2,337.24500155229305,337.86735014599253,337.88670602135755,230717_091541,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.17951559736481595,0.10320438818752362,0.20243246228747172,-1.5266234705952022,-1.5895889613686816,-1.5460703929905468
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,338.4973983055632,,,230717_091542,0.0,0.0,0.0,,,"[-0.2, 0.42]",338.4973983055632,,,339.5140780790566,99,999099,20,F,230717_090538,MS,,,0.10343963085803215,0.20281915587508526,,-1.794619757721499,-1.7226192719188822
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.7139213744336529,3.0,3.0,up,CORRECT,2.0,5.0,0.4,339.87370011494664,340.58762148938035,340.61565288675195,230717_091543,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.1653287918377609,0.08416172338245433,0.16683599107153732,-1.9080342332538536,-1.9827653045307383,-1.9307595270750744
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,341.2263095708488,,,230717_091545,0.0,0.0,0.0,,,"[-0.15, 0.42]",341.2263095708488,,,342.24288094040736,99,999099,20,F,230717_090538,MS,,,0.09554560571660213,0.17449386893582805,,-2.216372789654344,-2.1383433538664205
6,PraticeBall,None,Ball,None,7,0.4,0.75,0.5646517218907547,2.0,2.0,down,CORRECT,3.0,5.0,0.6,342.5987418729121,343.16339359480287,343.19186021152245,230717_091546,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.18096581888573487,0.14952755890319278,0.2131109539595353,-2.3373063036382002,-2.4044978762943736,-2.360150973840593
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,343.80269297183304,,,230717_091547,0.0,0.0,0.0,,,"[-0.1, 0.42]",343.80269297183304,,,344.81916427622093,99,999099,20,F,230717_090538,MS,,,0.04300521752727926,0.1127980235555819,,-2.6420531643552296,-2.559143579094506
8,PraticeBall,None,Ball,None,9,0.6,0.75,0.4921246786368556,2.0,1.0,up,WRONG,3.0,5.0,0.6,345.17510250265565,345.66722718129245,345.7008314389372,230717_091548,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.15983500789650365,0.16669191983283052,0.21647925527239495,-2.768454325983137,-2.8358687056385943,-2.7943109180005976
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,346.3281848947777,,,230717_091550,0.0,0.0,0.0,,,"[-0.1, 0.42]",346.3281848947777,,,347.3444477300601,99,999099,20,F,230717_090538,MS,,,0.040733063070381235,0.10595689841422667,,-3.076118782075272,-2.9895356255029335
10,PraticeBall,None,Ball,None,11,0.6,0.75,0.7120005721675398,3.0,3.0,down,CORRECT,4.0,5.0,0.8,347.6995052547044,348.41150582687186,348.43055797878634,230717_091551,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.15335516152881548,0.11805994185762773,0.2347234992975737,-3.2130729012168966,-3.3009621999859604,-3.2381216467199017
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,349.0398589722538,,,230717_091553,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",349.0398589722538,,,350.05623406013154,99,999099,20,F,230717_090538,MS,,,0.14656784898152428,0.20152092347468328,,-3.5686681589172324,-3.47967297199616
12,PraticeBall,None,Ball,None,13,0.8,0.75,0.7126214893802398,2.0,2.0,up,CORRECT,5.0,5.0,1.0,350.41072102087,351.12334251025027,351.14245303351424,230717_091554,,,,,,,,,,,99,999099,20,F,230717_090538,MS,,0.24933539202779817,0.20631204781671292,0.29537693138699295,-3.703379191559325,-3.7927684596454982,-3.730732773822802
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,351.75206512703147,,,230717_091555,0.0,0.0,0.0,,,"[0.0, 0.42]",351.75206512703147,,,352.7695361209608,99,999099,20,F,230717_090538,MS,,,0.10923690313152955,0.14612051330824322,,-4.060776612995035,-3.9715680453490947
14,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230717_091635,1.0,1.0,0.5594056770306679,"[-0.07988280057907104, 0.40400390326976776]","[-0.06855469942092896, 0.4051757827401161]","[-0.2375, 0.42]",391.0902581424825,391.5311478501384,392.09055352716905,392.1073888506874,99,999099,20,F,230717_090538,MS,,,0.6022306667526643,0.8988552447428326,,-3.95546279016874,-3.8613627033272975
15,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230717_091638,1.0,1.0,0.5425681084603866,"[-0.026660144329071045, 0.4102539047598839]","[-0.14335936307907104, 0.39384765923023224]","[-0.225, 0.42]",394.37811901854036,394.8362231427649,395.37879125122527,395.39654800819005,99,999099,20,F,230717_090538,MS,,,0.42074299857988334,0.45174583915727845,,-3.3241195206827006,-3.2301967209735323
16,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230717_091641,1.0,0.0,0.0,,,"[-0.225, 0.42]",397.6659654621217,,,398.6849900319696,99,999099,20,F,230717_090538,MS,,,0.3528265514209107,0.44951170595507395,,-2.700230668446076,-2.6096187427895874
17,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230717_091644,1.0,1.0,0.5264332411364876,"[-0.09658205509185791, 0.4022460952401161]","[-0.02099609375, 0.39179687201976776]","[-0.2125, 0.42]",400.95431479732963,401.4293757985971,401.95580903973365,401.9718281265235,99,999099,20,F,230717_090538,MS,,,0.2871629824016212,0.5578158605515776,,-2.1091011138784848,-2.0238941197119535
18,PraticeBar,,Fixation,1,5,,,,,,,,,,,,,,230717_091648,1.0,1.0,0.08647458857819856,"[-0.06162106990814209, 0.40605469048023224]","[-0.07656252384185791, 0.4041992202401161]","[-0.2, 0.42]",404.24269780831634,405.158230937585,405.24470552616316,405.2598936230263,99,999099,20,F,230717_090538,MS,,,0.4463564963038499,0.4574042922125838,,-1.5585775425649553,-1.4801328687777582
19,PraticeBar,,Fixation,1,6,,,,,,,,,,,,,,230717_091651,1.0,1.0,0.0,,,"[-0.1875, 0.42]",407.5305628537561,,,408.5482330158617,99,999099,20,F,230717_090538,MS,,,0.4375569299817038,0.4791034873527442,,-1.053147746894299,-0.9823246999380948
20,PraticeBar,,Fixation,1,7,,,,,,,,,,,,,,230717_091654,1.0,1.0,0.0,,,"[-0.175, 0.42]",410.81891026463387,,,411.83627894834086,99,999099,20,F,230717_090538,MS,,,0.4107886256807203,0.5086070080617984,,-0.6029080649682536,-0.5400039108135616
21,PraticeBar,,Fixation,1,8,,,,,,,,,,,,,,230717_091658,1.0,1.0,0.6615237872871376,"[-0.0703125, 0.40312500298023224]","[-0.046679675579071045, 0.40185546875]","[-0.1625, 0.42]",414.10728172963934,414.4463403729609,415.107864160248,415.12442622887727,99,999099,20,F,230717_090538,MS,,,0.4853781318043439,0.555294638222104,,-0.20355655647041485,-0.14862041615108101
22,PraticeBar,,Fixation,1,9,,,,,,,,,,,,,,230717_091701,0.0,0.0,0.0,,,"[-0.1625, 0.42]",417.395148057966,,,418.41278582717996,99,999099,20,F,230717_090538,MS,,,0.4729527523694081,0.5231369966884808,,0.14068559329210348,0.18788966078280953
23,PraticeBar,,Fixation,1,10,,,,,,,,,,,,,,230717_091704,1.0,1.0,0.4072873743413084,"[-0.0751953125, 0.40400390326976776]","[-0.039355456829071045, 0.40849609673023224]","[-0.15, 0.42]",420.6835073355468,421.2768889866733,421.6841763610147,421.7006544005584,99,999099,20,F,230717_090538,MS,,,0.452973684961619,0.5017995145171292,,0.43404837633418536,0.47382983112017296
24,PraticeBar,,Fixation,1,11,,,,,,,,,,,,,,230717_091707,1.0,1.0,0.0,,,"[-0.1375, 0.42]",423.97136211789217,,,424.9892548608582,99,999099,20,F,230717_090538,MS,,,0.6603489291891742,0.7820414717964906,,0.6802389920890363,0.712953459529401
25,PraticeBar,,Fixation,1,12,,,,,,,,,,,,,,230717_091711,1.0,1.0,0.5098214606437068,"[-0.09423828125, 0.39599609375]","[-0.01708984375, 0.40996094048023224]","[-0.125, 0.42]",427.2597339036194,427.75139129073807,428.26121275138183,428.27703106638677,99,999099,20,F,230717_090538,MS,,,0.6124422398312154,0.6843599541551162,,0.8791666147660097,0.9053383210441045
26,PraticeBar,,Fixation,1,13,,,,,,,,,,,,,,230717_091717,0.0,0.0,0.0,,,"[-0.125, 0.42]",433.5819626756914,,,434.599282288978,99,999099,20,F,230717_090538,MS,,,0.8249672256238675,0.8514861961543337,,1.1474328883373959,1.162688006001919
