,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,0.6333756470121443,3.0,3.0,down,CORRECT,1.0,5.0,0.2,286.58915774617344,287.22253339318564,287.251503222622,230629_172754,,,,,,,,,,,94,147916,19,M,230629_171512,MS,,0.22334371882584617,0.15184552906792864,0.277043660043481,-0.6606334934877809,-0.6844571406096831,-0.6606334934877809
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,287.86227921489626,,,230629_172755,0.0,0.0,0.0,,,"[-0.2, 0.42]",287.86227921489626,,,288.87877200776717,94,147916,19,M,230629_171512,MS,,,0.2051174888681209,0.2945529780280468,,-0.7983924504571278,-0.7589081749178982
2,PraticeBall,None,Ball,None,3,0.2,0.75,0.6351832346990705,2.0,2.0,down,CORRECT,2.0,5.0,0.4,289.23516565887263,289.87034889357165,289.8956134249456,230629_172757,,,,,,,,,,,94,147916,19,M,230629_171512,MS,,0.2947982403508221,0.15205240503080136,0.34062896825888883,-0.8597818924381166,-0.8974119348407577,-0.8714150426883911
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,290.50637947535137,,,230629_172758,0.0,0.0,0.0,,,"[-0.15, 0.42]",290.50637947535137,,,291.52259356062865,94,147916,19,M,230629_171512,MS,,,0.2295074246766465,0.35078073461515774,,-1.0211686963188757,-0.9784075030419508
4,PraticeBall,None,Ball,None,5,0.4,0.75,0.7522931601852179,1.0,1.0,down,CORRECT,3.0,5.0,0.6,291.87790092779323,292.63019408797845,292.6583791109733,230629_172759,,,,,,,,,,,94,147916,19,M,230629_171512,MS,,0.3701892803847015,0.20805881009974947,0.39602344270722667,-1.0874732001404124,-1.1334023089903131,-1.1000041361732855
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,293.26891841087485,,,230629_172801,0.0,0.0,0.0,,,"[-0.1, 0.42]",293.26891841087485,,,294.2853855458088,94,147916,19,M,230629_171512,MS,,,0.1620962714226717,0.21730010081349763,,-1.2716018984653277,-1.2258773307008797
6,PraticeBall,None,Ball,None,7,0.6,0.75,0.5158452554605901,3.0,3.0,down,CORRECT,4.0,5.0,0.8,294.64212269010017,295.1579679455608,295.18380143726245,230629_172802,,,,,,,,,,,94,147916,19,M,230629_171512,MS,,0.2991019137868549,0.3026802686773031,0.3852985336623348,-1.343230309517893,-1.3804447751520892,-1.357502763339796
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,295.7946040495299,,,230629_172803,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",295.7946040495299,,,296.8121735053137,94,147916,19,M,230629_171512,MS,,,0.05271715076263464,0.14204663906280285,,-1.5131219958873288,-1.4652962237231577
8,PraticeBall,None,Ball,None,9,0.8,0.75,0.4679445074871182,3.0,3.0,down,CORRECT,5.0,5.0,1.0,297.16974612930784,297.637690636795,297.65828097006306,230629_172804,,,,,,,,,,,94,147916,19,M,230629_171512,MS,,0.017956976184649063,0.06270795520755285,0.13483776626622654,-1.5877987934586322,-1.6244402680100614,-1.6026293844608963
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,298.25199071923265,,,230629_172806,0.0,0.0,0.0,,,"[0.0, 0.42]",298.25199071923265,,,299.26842353725806,94,147916,19,M,230629_171512,MS,,,-0.0704918196626823,-0.002589978210990644,,-1.7592592500745916,-1.7101235636796153
10,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230629_172843,1.0,1.0,0.4270803933031857,"[0.03476560115814209, 0.40771484375]","[0.038378894329071045, 0.40351562201976776]","[-0.2375, 0.42]",335.32087340205914,335.8959549935534,336.3230353868566,336.3366115363315,94,147916,19,M,230629_171512,MS,,,-0.10163362903476936,-0.006601571504200959,,-2.729493711017687,-2.689400856057845
11,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230629_172846,1.0,1.0,0.0,,,"[-0.225, 0.42]",338.607248053886,,,339.6249621547758,94,147916,19,M,230629_171512,MS,,,-0.09584331507563164,0.06066713120117212,,-2.451940130123269,-2.4092564150244264
12,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230629_172849,0.0,0.0,0.0,,,"[-0.225, 0.42]",341.8956079725176,,,342.91295869601885,94,147916,19,M,230629_171512,MS,,,0.13750661819484977,0.21079046701004706,,-2.1640885155228577,-2.121054466645938
13,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230629_172853,0.0,0.0,0.0,,,"[-0.225, 0.42]",345.1834717351012,,,346.2012435663492,94,147916,19,M,230629_171512,MS,,,-0.05614916852773266,0.08161977960368738,,-1.8776029192761823,-1.8359087461077985
14,PraticeBar,,Fixation,1,5,,,,,,,,,,,,,,230629_172856,1.0,1.0,0.28812162252143025,"[-0.08974611759185791, 0.39033202826976776]","[-0.08906251192092896, 0.3924804702401161]","[-0.2125, 0.42]",348.4718508976512,349.1840224144981,349.4721440370194,349.4890473536216,94,147916,19,M,230629_171512,MS,,,0.04135288425763572,0.29886064481682134,,-1.6053409044950624,-1.566060779035106
15,PraticeBar,,Fixation,1,6,,,,,,,,,,,,,,230629_172859,1.0,1.0,0.3233984443359077,"[9.763240814208984e-05, 0.4344726577401161]","[-0.00449216365814209, 0.42460937798023224]","[-0.2, 0.42]",351.75971466023475,352.4382812776603,352.76167972199613,352.77718822006136,94,147916,19,M,230629_171512,MS,,,-0.1285669527801553,-0.02881403352620778,,-1.3499174892642736,-1.313732398561812
16,PraticeBar,,Fixation,1,7,,,,,,,,,,,,,,230629_172902,0.0,0.0,0.0,,,"[-0.2, 0.42]",355.04807040980086,,,356.0657861144282,94,147916,19,M,230629_171512,MS,,,0.08023418873531178,0.12371293381910846,,-1.118115029523959,-1.0854340867483283
17,PraticeBar,,Fixation,1,8,,,,,,,,,,,,,,230629_172906,0.0,0.0,0.0,,,"[-0.2, 0.42]",358.33594828424975,,,359.353753790725,94,147916,19,M,230629_171512,MS,,,-0.1599015851841518,0.0482403960722878,,-0.9104164684851992,-0.8814026577441058
18,PraticeBar,,Fixation,1,9,,,,,,,,,,,,,,230629_172909,0.0,0.0,0.0,,,"[-0.2, 0.42]",361.6242633019574,,,362.64172467449686,94,147916,19,M,230629_171512,MS,,,-0.0801850160787149,0.033840684186159445,,-0.7260931255572065,-0.7006875914060766
19,PraticeBar,,Fixation,1,10,,,,,,,,,,,,,,230629_172912,1.0,1.0,0.0,,,"[-0.1875, 0.42]",364.9121540053748,,,365.93004161678255,94,147916,19,M,230629_171512,MS,,,-0.3107933629637724,-0.028433423507969093,,-0.5662524379126324,-0.5441808769809645
20,PraticeBar,,Fixation,1,11,,,,,,,,,,,,,,230629_172916,0.0,0.0,0.0,,,"[-0.1875, 0.42]",368.20050847204396,,,369.2180112171919,94,147916,19,M,230629_171512,MS,,,0.04659961585121273,0.11064179557996814,,-0.42721133015641466,-0.40826018877147785
