,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,,,2.0,up,SLOW,0.0,5.0,0.0,446.7090143863411,,447.50627624456087,230405_100923,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,-1.4226540546490636,-0.16805352181923677,0.5806318198147836,0.21470778331621454,0.2684893802523544,0.322648621818779
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,448.1170214369537,,,230405_100924,0.0,0.0,0.0,,,"[-0.25, 0.42]",448.1170214369537,,,449.13342347580686,56,142807,25,F,230405_093537,CN,,,0.42925044978135013,0.5625287284601335,,0.49507598632378963,0.5699182567255975
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.7212262754619587,2.0,2.0,up,CORRECT,1.0,5.0,0.2,449.49027606239446,450.21150233785653,450.23508231327065,230405_100926,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.5545809927473021,0.4096248226782134,0.5518598248980399,0.6101070865515097,0.6865956781594802,0.7416488562553404
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,451.06623066445536,,,230405_100927,0.0,0.0,0.0,,,"[-0.2, 0.42]",451.06623066445536,,,452.0827189758138,56,142807,25,F,230405_093537,CN,,,0.22106854412469848,0.3435397337199322,,0.9228093778453372,1.00254029295153
4,PraticeBall,None,Ball,None,5,0.2,0.75,,,1.0,down,SLOW,1.0,5.0,0.2,452.44022935016295,,453.2351156676964,230405_100929,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.42584373306887613,0.2836573674835677,0.5178144425870903,1.081569311730947,1.166409690132981,1.228347710115055
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,453.8467617502992,,,230405_100930,0.0,0.0,0.0,,,"[-0.2, 0.42]",453.8467617502992,,,454.8629566068544,56,142807,25,F,230405_093537,CN,,,0.4375477708538553,0.48853966629059187,,1.423815422287171,1.5080733353378055
6,PraticeBall,None,Ball,None,7,0.2,0.75,0.6214077042950521,2.0,2.0,down,CORRECT,2.0,5.0,0.4,455.2215811473088,455.8429888516039,455.8620653381131,230405_100931,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.45670877496169143,0.3359886141640973,0.44952286938839836,1.5531111975607368,1.631495497377281,1.685720627486946
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,456.4736094331447,,,230405_100933,0.0,0.0,0.0,,,"[-0.15, 0.42]",456.4736094331447,,,457.4897042264229,56,142807,25,F,230405_093537,CN,,,0.3868758796094463,0.5439368530120371,,1.8819534132811029,1.96929553746962
8,PraticeBall,None,Ball,None,9,0.4,0.75,0.6339839263737304,3.0,3.0,down,CORRECT,3.0,5.0,0.6,457.84925274861325,458.48323667498704,458.5062788102864,230405_100934,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.502671545303119,0.34738296127137513,0.5189738976715422,2.0176770651821676,2.100431774329708,2.1563623525931397
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,459.1169791024904,,,230405_100935,0.0,0.0,0.0,,,"[-0.1, 0.42]",459.1169791024904,,,460.13293983663385,56,142807,25,F,230405_093537,CN,,,0.3358248299287451,0.5325297248728247,,2.3616414599660875,2.4511018488954583
10,PraticeBall,None,Ball,None,11,0.6,0.75,0.6326914423766539,1.0,1.0,up,CORRECT,4.0,5.0,0.8,460.4903110203986,461.12300246277533,461.1503867670167,230405_100936,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.5652544024836273,0.4836798974902019,0.6274556743127088,2.4968735280859238,2.5812522972293532,2.6381909210318097
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,461.7438899663152,,,230405_100938,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",461.7438899663152,,,462.7601948283322,56,142807,25,F,230405_093537,CN,,,0.43934268848050956,0.4966852815558933,,2.84623842606694,2.936549353076864
12,PraticeBall,None,Ball,None,13,0.8,0.75,0.6525940923538656,3.0,3.0,down,CORRECT,5.0,5.0,1.0,463.1181833896885,463.7707774820424,463.7944286563266,230405_100939,,,,,,,,,,,56,142807,25,F,230405_093537,CN,,0.5276555679338676,0.4851364947400503,0.6443745684275219,2.9807854929524527,3.0655343326496034,3.1244566613274247
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,464.40493748129853,,,230405_100940,0.0,0.0,0.0,,,"[0.0, 0.42]",464.40493748129853,,,465.42143637627265,56,142807,25,F,230405_093537,CN,,,0.6386057973628669,0.92992994005884,,3.3318987251386547,3.4215144908525583
14,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230405_101038,1.0,1.0,0.0,,,"[-0.2375, 0.42]",521.6925770687682,,,522.7107539479293,56,142807,25,F,230405_093537,CN,,,0.20509511031899388,0.33199564551415284,,2.438158154035132,2.5079121163615463
15,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230405_101041,1.0,1.0,0.016518779343641654,"[-0.12167966365814209, 0.40312500298023224]","[-0.12460935115814209, 0.4146484360098839]","[-0.225, 0.42]",524.980360657557,525.9642139083467,525.9807326876903,525.9980045073377,56,142807,25,F,230405_093537,CN,,,0.3257490143681071,0.4185625799649715,,1.9883765116683616,2.0525306794465776
16,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230405_101044,1.0,1.0,0.0,,,"[-0.2125, 0.42]",528.2687032536924,,,529.2863426134539,56,142807,25,F,230405_093537,CN,,,0.29071749487967286,0.4145643545377116,,1.5825968853762478,1.6402064347664784
17,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230405_101048,1.0,1.0,0.0,,,"[-0.2, 0.42]",531.5569550873039,,,532.5744642365189,56,142807,25,F,230405_093537,CN,,,0.38586264751230703,0.4924497338521254,,1.2205418545944169,1.2710932728624666
