,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.6,,,3.0,down,SLOW,0.0,5.0,0.0,418.5664115222171,,419.2114284047857,230524_132902,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,-5.454086396813177,-0.7590018306921145,1.4203483857711625,-4.874533647552506,-4.845012941092176,-4.815704906396964
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,419.82205750700086,,,230524_132904,0.0,0.0,0.0,,,"[-0.25, 0.42]",419.82205750700086,,,420.8388030282222,78,142543,22,M,230524_125346,MS,,,0.8029410093494963,1.3983585052461323,,-4.7035069033514105,-4.657320146400457
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.5267671123147011,1.0,1.0,up,CORRECT,1.0,5.0,0.2,421.19555652933195,421.72232364164665,421.75381177756935,230524_132905,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,1.3661250341652622,1.1873475546575005,1.340467770781854,-4.633437323062397,-4.597430603611064,-4.574398121977529
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,422.4324024491944,,,230524_132906,0.0,0.0,0.0,,,"[-0.2, 0.42]",422.4324024491944,,,423.4486017818562,78,142543,22,M,230524_125346,MS,,,0.983818586456147,1.120884189528436,,-4.479393212174468,-4.440233874414232
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.6966489073820412,2.0,2.0,up,CORRECT,2.0,5.0,0.4,423.8015646729617,424.4982135803439,424.5172529034317,230524_132908,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,0.7837071097974745,0.8106846207507905,1.2055093581039575,-4.41490128970104,-4.378675394636571,-4.354246630633593
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,425.1101778466255,,,230524_132909,0.0,0.0,0.0,,,"[-0.15, 0.42]",425.1101778466255,,,426.12688808888197,78,142543,22,M,230524_125346,MS,,,0.9662192610364043,1.0946288778362898,,-4.280604050247205,-4.250355351957214
6,PraticeBall,None,Ball,None,7,0.4,0.75,0.5338778328150511,2.0,2.0,up,CORRECT,3.0,5.0,0.6,426.48404345428565,427.0179212871008,427.0419346834533,230524_132910,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,0.9902583907816721,0.9266467217405251,1.0367819094319553,-4.235722692826273,-4.212703997564235,-4.1985847755309536
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,427.65270746871835,,,230524_132912,0.0,0.0,0.0,,,"[-0.1, 0.42]",427.65270746871835,,,428.6691665854305,78,142543,22,M,230524_125346,MS,,,0.8674783212855612,1.42365218745145,,-4.1433403464243925,-4.1217255394588745
8,PraticeBall,None,Ball,None,9,0.6,0.75,0.5917459707707167,3.0,3.0,down,CORRECT,4.0,5.0,0.8,429.0260429228656,429.6177888936363,429.6521186237224,230524_132913,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,1.2530372736571882,0.9253391088639081,1.1127176741683125,-4.111101260310594,-4.094597023590313,-4.084018451151706
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,430.24592715548346,,,230524_132914,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",430.24592715548346,,,431.2624545861036,78,142543,22,M,230524_125346,MS,,,0.9263519861120811,1.060299583858822,,-4.048817198423639,-4.035753163183721
10,PraticeBall,None,Ball,None,11,0.8,0.75,0.5835370989516377,2.0,2.0,up,CORRECT,5.0,5.0,1.0,431.61801371909684,432.2015508180484,432.2283769431524,230524_132915,,,,,,,,,,,78,142543,22,M,230524_125346,MS,,1.0481839572668177,0.8525452496531166,1.084475513730652,-4.02982579977309,-4.020581778827004,-4.015036391232308
