,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,,,1.0,down,SLOW,0.0,5.0,0.0,377.8150603212416,,378.61200563935563,230511_091730,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.2622208793490844,0.214750588455613,0.29535287177647596,-0.5186874082456309,-0.5528066109632283,-0.5186874082456309
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,379.22273480659345,,,230511_091731,0.0,0.0,0.0,,,"[-0.25, 0.42]",379.22273480659345,,,380.23896941868594,61,150868,20,M,230511_091002,MS,,,0.32845877169103993,0.40475597868666613,,-0.6994138787850881,-0.6507759339651438
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.5478468672372401,3.0,3.0,up,CORRECT,1.0,5.0,0.2,380.59963476192206,381.1474816291593,381.1713314568624,230511_091732,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.42538302015892665,0.4146209207120291,0.43225337023594174,-0.7755997618979524,-0.8174840440646959,-0.7901422801088288
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,381.7819759533741,,,230511_091734,0.0,0.0,0.0,,,"[-0.2, 0.42]",381.7819759533741,,,382.798250334803,61,150868,20,M,230511_091002,MS,,,0.3949008242477695,0.44597801425789485,,-0.9712646125835682,-0.9165847075069908
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.7469419185072184,2.0,2.0,up,CORRECT,2.0,5.0,0.4,383.15293806744734,383.8998799859546,383.93404518580064,230511_091735,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.44519464058727193,0.38777524093283955,0.4650439471486444,-1.055541118198682,-1.1153803864791685,-1.072971613728175
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,384.54518359387293,,,230511_091736,0.0,0.0,0.0,,,"[-0.15, 0.42]",384.54518359387293,,,385.56108561716974,61,150868,20,M,230511_091002,MS,,,0.4125674332301684,0.4434100920595915,,-1.2995954874649422,-1.2384711673670805
6,PraticeBall,None,Ball,None,7,0.4,0.75,,,2.0,up,SLOW,2.0,5.0,0.4,385.9187137265689,,386.713701359462,230511_091738,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.4238992616509737,0.3705803116865747,0.4304606956837181,-1.3948399568863654,-1.4613031471967215,-1.412927289552702
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,387.3244269983843,,,230511_091739,0.0,0.0,0.0,,,"[-0.15, 0.42]",387.3244269983843,,,388.3408777769655,61,150868,20,M,230511_091002,MS,,,0.36942592307905614,0.43638708575445184,,-1.666087351163401,-1.5988026418136572
8,PraticeBall,None,Ball,None,9,0.4,0.75,0.6099020256660879,3.0,3.0,down,CORRECT,3.0,5.0,0.6,388.69710593577474,389.30700796144083,389.3408418558538,230511_091740,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.38647918693494315,0.29905407404360784,0.3524414728826311,-1.770624218666367,-1.8331978503503354,-1.7904188883092538
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,389.9515136140399,,,230511_091742,0.0,0.0,0.0,,,"[-0.1, 0.42]",389.9515136140399,,,390.96815874939773,61,150868,20,M,230511_091002,MS,,,0.37803676375080364,0.4220567554890924,,-2.0418130513208235,-1.9693112612762704
10,PraticeBall,None,Ball,None,11,0.6,0.75,0.7420746460556984,2.0,2.0,up,CORRECT,4.0,5.0,0.8,391.32569673564285,392.06777138169855,392.10353441722685,230511_091743,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.3668573743482429,0.3157211421235461,0.37959994938230585,-2.1556329000095786,-2.233320906782173,-2.1783611587800658
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,392.71425813203683,,,230511_091744,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",392.71425813203683,,,393.7304924232885,61,150868,20,M,230511_091002,MS,,,0.34716301272071187,0.3975965511466894,,-2.4649564010434446,-2.387926148218987
12,PraticeBall,None,Ball,None,13,0.8,0.75,0.5413391031324863,2.0,2.0,up,CORRECT,5.0,5.0,1.0,394.08618497662246,394.62752407975495,394.6628531785682,230511_091746,,,,,,,,,,,61,150868,20,M,230511_091002,MS,,0.3603601204003519,0.3496703000576079,0.37414837655958133,-2.58546174227807,-2.65116904443105,-2.6094392459190137
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,395.27341492939735,,,230511_091747,0.0,0.0,0.0,,,"[0.0, 0.42]",395.27341492939735,,,396.2897531338968,61,150868,20,M,230511_091002,MS,,,0.3316380933766546,0.3715619944458678,,-2.8766411079213907,-2.796663783366459
14,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230511_091848,1.0,1.0,0.4241454694420099,"[-0.033984363079071045, 0.439453125]","[-0.02597653865814209, 0.40888671576976776]","[-0.2375, 0.42]",455.8492947970517,456.42566601047287,456.8498114799149,456.8663196670823,61,150868,20,M,230511_091002,MS,,,0.381285022993324,0.4170473533289128,,-1.8931566345415478,-1.8205905018070077
15,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230511_091851,1.0,1.0,0.4576365118846297,"[-0.02294921875, 0.4390624985098839]","[-0.005664050579071045, 0.3778320327401161]","[-0.225, 0.42]",459.1371899903752,459.67985880561173,460.13749531749636,460.15457887947565,61,150868,20,M,230511_091002,MS,,,0.394167962530429,0.4904269502041455,,-1.425577802500112,-1.3592479497524386
16,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230511_091854,1.0,1.0,0.0,,,"[-0.2125, 0.42]",462.4255524752662,,,463.44302475219587,61,150868,20,M,230511_091002,MS,,,0.34268088541065894,0.4938464089477519,,-1.000540045204469,-0.9414725876557929
17,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230511_091857,1.0,1.0,0.4261429235339165,"[-0.03232419490814209, 0.4296875]","[-0.029296875, 0.3960937485098839]","[-0.2, 0.42]",465.71488674683496,466.2900728937239,466.71621581725776,466.73076503677294,61,150868,20,M,230511_091002,MS,,,0.33502451938873845,0.3909597853489283,,-0.6283886137818827,-0.5770576250739065
18,PraticeBar,,Fixation,1,5,,,,,,,,,,,,,,230511_091901,1.0,1.0,0.0,,,"[-0.1875, 0.42]",469.0017719874159,,,470.01902938075364,61,150868,20,M,230511_091002,MS,,,0.45024799066094856,0.4816324475947075,,-0.30831381498669563,-0.2647507794524327
19,PraticeBar,,Fixation,1,6,,,,,,,,,,,,,,230511_091904,1.0,1.0,0.5265717930160463,"[-0.0146484375, 0.41337890923023224]","[0.04921877384185791, 0.38935546576976776]","[-0.175, 0.42]",472.28965691756457,472.76457968773315,473.2911514807493,473.30845858575776,61,150868,20,M,230511_091002,MS,,,0.5102528190308057,0.5328835990687448,,-0.038138361094765795,-0.002140205358337417
20,PraticeBar,,Fixation,1,7,,,,,,,,,,,,,,230511_091907,1.0,1.0,0.5090292780660093,"[0.038378894329071045, 0.42607422173023224]","[0.03115236759185791, 0.3919921889901161]","[-0.1625, 0.42]",475.5780062526465,476.069951327052,476.57898060511803,476.59525081701577,61,150868,20,M,230511_091002,MS,,,0.47108316671440165,0.5804587056810925,,0.18124856565853253,0.2102025748823562
21,PraticeBar,,Fixation,1,8,,,,,,,,,,,,,,230511_091911,1.0,1.0,0.0,,,"[-0.15, 0.42]",478.86586712859565,,,479.88330123992637,61,150868,20,M,230511_091002,MS,,,0.4098726403326488,0.4529769923088144,,0.35623413364141787,0.37873237500204776
22,PraticeBar,,Fixation,1,9,,,,,,,,,,,,,,230511_091914,1.0,1.0,0.4753172579221427,"[-0.014355480670928955, 0.4014648422598839]","[-0.06718748807907104, 0.4048828110098839]","[-0.1375, 0.42]",482.1542138983496,482.68007240630686,483.15538966422895,483.1715456987731,61,150868,20,M,230511_091002,MS,,,0.43521642607424027,0.4938118134328342,,0.4892413186195651,0.5060479275306878
23,PraticeBar,,Fixation,1,10,,,,,,,,,,,,,,230511_091917,1.0,1.0,0.5422467454336584,"[-0.07548826932907104, 0.44316406175494194]","[-0.033398449420928955, 0.4056640639901161]","[-0.125, 0.42]",485.44207541551435,485.90028152940806,486.4425282748416,486.45974974706775,61,150868,20,M,230511_091002,MS,,,0.39371216207595644,0.4861655036660861,,0.5864107325169633,0.5982730924258102
24,PraticeBar,,Fixation,1,11,,,,,,,,,,,,,,230511_091924,1.0,1.0,0.5767153478227556,"[-0.04990231990814209, 0.45537109300494194]","[-0.0478515625, 0.44677734375]","[-0.11249999999999999, 0.42]",491.8152912408114,492.23937865952036,492.81609400734317,492.8325730091892,61,150868,20,M,230511_091002,MS,,,0.38977974940924826,0.5615392466971116,,0.6907563642117345,0.6949050007575511
25,PraticeBar,,Fixation,1,12,,,,,,,,,,,,,,230511_091927,1.0,1.0,0.4764182958751917,"[-0.076171875, 0.462890625]","[-0.00830078125, 0.42265625298023224]","[-0.1, 0.42]",495.1031764918007,495.6289865705185,496.10540486639366,496.1207026499324,61,150868,20,M,230511_091002,MS,,,0.5435253596678196,0.6923709970522361,,0.7087347721100321,0.7097300220020276
26,PraticeBar,,Fixation,1,13,,,,,,,,,,,,,,230511_091930,1.0,1.0,0.0,,,"[-0.0875, 0.42]",498.3915303172544,,,499.40910137631,61,150868,20,M,230511_091002,MS,,,0.520305343433656,0.6390120404849824,,0.7069967289735327,0.7084501589410973
27,PraticeBar,,Fixation,1,14,,,,,,,,,,,,,,230511_091933,1.0,1.0,0.592715191654861,"[-0.047656238079071045, 0.45488281175494194]","[-0.01523435115814209, 0.4205078110098839]","[-0.07500000000000001, 0.42]",501.679368421901,502.0868119876832,502.6795271793381,502.6969802128151,61,150868,20,M,230511_091002,MS,,,0.41034931444668127,0.5082163372900069,,0.688822409384213,0.6925010981342886
28,PraticeBar,,Fixation,1,15,,,,,,,,,,,,,,230511_091937,1.0,1.0,0.6114466213621199,"[-0.01699221134185791, 0.46123046800494194]","[-0.00771486759185791, 0.40595702826976776]","[-0.0625, 0.42]",504.96874631149694,505.3581297178753,505.9695763392374,505.98511081561446,61,150868,20,M,230511_091002,MS,,,0.48787161953636515,0.5485473231024104,,0.6573474520024327,0.6627735929728875
29,PraticeBar,,Fixation,1,16,,,,,,,,,,,,,,230511_091940,1.0,1.0,0.4414381417445839,"[-0.042773425579071045, 0.4632812514901161]","[-0.037304699420928955, 0.41748046875]","[-0.04999999999999999, 0.42]",508.2555937073194,508.8156587881968,509.2570969299413,509.2732247412205,61,150868,20,M,230511_091002,MS,,,0.44839615761044727,0.47370466779897197,,0.6159117921073736,0.6226736129365855
