,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.6,,,3.0,down,SLOW,0.0,5.0,0.0,262.7220355116724,,263.3663960138765,230308_110818,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.09883928646747402,0.15818330295780994,0.19086064870481448,1.514438046172537,1.5451685402066273,1.5761102083292886
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,263.977964199682,,,230308_110819,0.0,0.0,0.0,,,"[-0.25, 0.42]",263.977964199682,,,264.99379637763286,31,143515,21,F,230308_095245,CN,,,0.5794414118596745,0.7181037831642463,,1.7023908655298112,1.7574987276283554
2,PraticeBall,None,Ball,None,3,0.0,0.75,0.6478017919725971,2.0,2.0,down,CORRECT,1.0,5.0,0.2,265.34910906515233,265.9969108571249,266.0274318581324,230308_110820,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.7132290402538384,0.5075087537574959,0.6875657339196944,1.787197590073756,1.840390654970126,1.877745570978801
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,266.6380664377384,,,230308_110822,0.0,0.0,0.0,,,"[-0.2, 0.42]",266.6380664377384,,,267.6545724413945,31,143515,21,F,230308_095245,CN,,,0.20305417985068952,0.28888669202476236,,2.0129637736671695,2.0727767235532415
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.6504791346551428,3.0,3.0,down,CORRECT,2.0,5.0,0.4,268.01061636289984,268.66109549755487,268.68843242355615,230308_110823,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.3037885466842259,0.25729072514956164,0.3018741941526507,2.104931059303352,2.1624038802814742,2.2026990374019677
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,269.29909747124475,,,230308_110824,0.0,0.0,0.0,,,"[-0.15, 0.42]",269.29909747124475,,,270.31531707492286,31,143515,21,F,230308_095245,CN,,,0.42595988160657244,0.5596284697117022,,2.34790039671782,2.4118814659489445
6,PraticeBall,None,Ball,None,7,0.4,0.75,0.6631775901150831,3.0,3.0,down,CORRECT,3.0,5.0,0.6,270.65377289475964,271.31695048487467,271.3494637777785,230308_110826,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.4979069632653442,0.36372838246237216,0.4833701066961868,2.4461836016539396,2.5086961182058016,2.5528598955088553
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,271.96051272331084,,,230308_110827,0.0,0.0,0.0,,,"[-0.1, 0.42]",271.96051272331084,,,272.9765588192749,31,143515,21,F,230308_095245,CN,,,0.5663702549040097,0.6468146936649487,,2.7036854916378315,2.7710428557968427
8,PraticeBall,None,Ball,None,9,0.6,0.6,,,3.0,up,SLOW,3.0,5.0,0.6,273.33324673983503,,273.9765556121083,230308_110828,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.3351292981578933,0.2626944689903411,0.2858162695495712,2.808434858296168,2.869700306722037,2.9102377017780117
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,274.58734702216134,,,230308_110830,0.0,0.0,0.0,,,"[-0.1, 0.42]",274.58734702216134,,,275.60382191630106,31,143515,21,F,230308_095245,CN,,,0.29619097894708174,0.3459110965169677,,3.0725528763331162,3.142212193606597
10,PraticeBall,None,Ball,None,11,0.6,0.75,0.6978967722116067,1.0,1.0,down,CORRECT,4.0,5.0,0.8,275.9624543419741,276.6603511141857,276.6884317821223,230308_110831,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.1857761391678435,0.2230679884473964,0.2705479975208993,3.1778942583861576,3.2480253260035283,3.2967817550701564
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,277.29899933194696,,,230308_110832,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",277.29899933194696,,,278.3155627438846,31,143515,21,F,230308_095245,CN,,,-0.02477861369678541,0.24887821157263657,,3.4593474286876886,3.5299243712410178
12,PraticeBall,None,Ball,None,13,0.8,0.75,0.6789324753526671,1.0,1.0,down,CORRECT,5.0,5.0,1.0,278.67769996122485,279.35663243657746,279.3833372300405,230308_110834,,,,,,,,,,,31,143515,21,F,230308_095245,CN,,0.35169292524367807,0.22005886896075047,0.3217369395796828,3.5688052628697253,3.6378578302442093,3.6852771933820443
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,279.994141789477,,,230308_110835,0.0,0.0,0.0,,,"[0.0, 0.42]",279.994141789477,,,281.01034247087136,31,143515,21,F,230308_095245,CN,,,0.5953336966109086,0.929746427027052,,3.846783532207124,3.9163710872006385
