,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,0.5502811446785927,3.0,3.0,down,CORRECT,1.0,5.0,0.2,346.95641873171553,347.5066998763941,347.53398142661905,230516_092350,,,,,,,,,,,72,151348,21,O,230516_091118,MS,,0.8675159178257476,0.8596409343398831,0.931994515304968,-0.10202868864989274,-0.13621641012928,-0.10202868864989274
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,348.16168126184493,,,230516_092351,0.0,0.0,0.0,,,"[-0.2, 0.42]",348.16168126184493,,,349.1779559636489,72,151348,21,O,230516_091118,MS,,,0.4898611752004712,0.6444363264501977,,-0.31935695608268,-0.253939638632241
2,PraticeBall,None,Ball,None,3,0.2,0.75,0.4311426542699337,2.0,3.0,down,WRONG,1.0,5.0,0.2,349.53234510449687,349.96348775876686,349.99160767532885,230516_092352,,,,,,,,,,,72,151348,21,O,230516_091118,MS,,0.5498781311243323,0.6319922207619887,0.6615562518307709,-0.42272781312057656,-0.47144280279734607,-0.4435065345227722
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,350.6022864892148,,,230516_092354,0.0,0.0,0.0,,,"[-0.2, 0.42]",350.6022864892148,,,351.6187610011548,72,151348,21,O,230516_091118,MS,,,0.7200124344292181,0.8415339197375221,,-0.6651983533118052,-0.5936736102428273
4,PraticeBall,None,Ball,None,5,0.2,0.75,0.5954830194823444,3.0,3.0,down,CORRECT,2.0,5.0,0.4,351.975368573796,352.57085159327835,352.6017848807387,230516_092355,,,,,,,,,,,72,151348,21,O,230516_091118,MS,,0.707543317254379,0.6595222840179418,0.7577993682824308,-0.7749542043783296,-0.8416524818464842,-0.7975552608379616
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,353.21241173753515,,,230516_092356,0.0,0.0,0.0,,,"[-0.15, 0.42]",353.21241173753515,,,354.22903185663745,72,151348,21,O,230516_091118,MS,,,0.3794485697147135,0.45926128009651995,,-1.0630863087764681,-0.9854639530416113
6,PraticeBall,None,Ball,None,7,0.4,0.75,0.5389840430580081,2.0,1.0,up,WRONG,2.0,5.0,0.4,354.58411728451034,355.1231013275683,355.1440662639217,230516_092357,,,,,,,,,,,72,151348,21,O,230516_091118,MS,,0.44924907091451405,0.5809816729231491,0.6490464846476395,-1.1835396370459188,-1.2489369586588384,-1.2063225659919576
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,355.7546636145562,,,230516_092359,0.0,0.0,0.0,,,"[-0.15, 0.42]",355.7546636145562,,,356.77080746181315,72,151348,21,O,230516_091118,MS,,,0.6769940664992785,0.8284521438362389,,-1.4814651531344056,-1.398450974186606
8,PraticeBall,None,Ball,None,9,0.4,0.75,0.5724106212146579,3.0,3.0,down,CORRECT,3.0,5.0,0.6,357.11038952320814,357.68280014442286,357.703355839476,230516_092400,,,,,,,,,,,72,151348,21,O,230516_091118,MS,,0.7621848620585087,0.5362763444811453,0.6856906529642166,-1.611696351512929,-1.6847408510886732,-1.637685018680956
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,358.3142386325635,,,230516_092401,0.0,0.0,0.0,,,"[-0.1, 0.42]",358.3142386325635,,,359.3311076317914,72,151348,21,O,230516_091118,MS,,,0.06241160211055061,0.30066645689614835,,-1.9291314962695838,-1.841505317636857
