,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,,,2.0,up,SLOW,0.0,5.0,0.0,339.4237471327652,,340.2179291128414,230721_151743,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,-0.29643968546181854,-0.15994327117717677,-0.019914494313770226,-0.7816124451083397,-0.7833096826145711,-0.7816124451083397
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,340.82845173525857,,,230721_151744,0.0,0.0,0.0,,,"[-0.25, 0.42]",340.82845173525857,,,341.8448460664368,108,999108,44,M,230721_150910,MS,,,-0.2627079772167659,-0.056939414946200674,,-0.7900522091877374,-0.7879324790925232
2,PraticeBall,None,Ball,None,3,0.0,0.75,,,3.0,down,SLOW,0.0,5.0,0.0,342.2016945010401,,342.9975820791442,230721_151746,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,-0.2816700705108326,-0.4954720463055137,-0.29458791468007994,-0.7932170815013375,-0.7952787766282385,-0.7937920826686993
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,343.6082817399292,,,230721_151747,0.0,0.0,0.0,,,"[-0.25, 0.42]",343.6082817399292,,,344.6246789576253,108,999108,44,M,230721_150910,MS,,,-0.5087670158338191,-0.3696002014477642,,-0.800987840404625,-0.7992374772274433
4,PraticeBall,None,Ball,None,5,0.0,0.75,,,3.0,up,SLOW,0.0,5.0,0.0,344.98050076205976,,345.7772337625502,230721_151749,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,-0.2815389020769999,-0.3452225025256375,-0.18894343138799632,-0.8035440301636105,-0.8051505509972089,-0.803997762308374
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,346.38782373652793,,,230721_151750,0.0,0.0,0.0,,,"[-0.25, 0.42]",346.38782373652793,,,347.4044813801884,108,999108,44,M,230721_150910,MS,,,-0.5647784181870411,-0.40987772181541,,-0.8093554323794385,-0.8081167105349442
6,PraticeBall,None,Ball,None,7,0.0,0.75,,,3.0,up,SLOW,0.0,5.0,0.0,347.76164925366174,,348.556948628102,230721_151751,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,-0.35684192053036295,-0.42914282130978204,-0.2994923834349206,-0.8110979972884113,-0.812122713691761,-0.8113945284180352
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,349.16763866727706,,,230721_151753,0.0,0.0,0.0,,,"[-0.25, 0.42]",349.16763866727706,,,350.18427514331415,108,999108,44,M,230721_150910,MS,,,-0.2839998320437545,0.6458417482097959,,-0.8144991413641826,-0.8138657912459737
8,PraticeBall,None,Ball,None,9,0.0,0.75,,,2.0,up,SLOW,0.0,5.0,0.0,350.5404244046076,,351.3364065955975,230721_151754,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,0.1239039226970115,-0.46522865204214314,-0.2165135882712876,-0.8152991519807297,-0.8156682460888469,-0.8154170556366069
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,351.94728938851034,,,230721_151755,0.0,0.0,0.0,,,"[-0.25, 0.42]",351.94728938851034,,,352.9636089915293,108,999108,44,M,230721_150910,MS,,,-0.5087177552787928,-0.3718151708358434,,-0.8160307663900709,-0.8159235462534723
10,PraticeBall,None,Ball,None,11,0.0,0.75,,,1.0,up,SLOW,0.0,5.0,0.0,353.3232534779237,,354.11624590121215,230721_151757,,,,,,,,,,,108,999108,44,M,230721_150910,MS,,-0.43761501109299306,-0.38725595883575376,-0.35689867690622035,-0.8158041846406946,-0.8154610363100997,-0.815148464795507
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,354.7275802702643,,,230721_151758,0.0,0.0,0.0,,,"[-0.25, 0.42]",354.7275802702643,,,355.7439162301016,108,999108,44,M,230721_150910,MS,,,-0.5299635688760086,-0.2871832459269526,,-0.8136625467150651,-0.8128511311274846
