,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.75,,,1.0,down,SLOW,0.0,5.0,0.0,625.5773391516414,,626.3600434642285,230622_173432,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,-1.4793789924173641,-0.08917705269057744,0.12638105453965148,-3.5025535329122293,-3.5178158861452324,-3.5025535329122293
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,626.970831323415,,,230622_173434,0.0,0.0,0.0,,,"[-0.25, 0.42]",626.970831323415,,,627.9874257850462,90,153430,23,F,230622_172325,MS,,,0.20006417357521633,0.4003951191448666,,-3.583842519410072,-3.56137671716175
2,PraticeBall,None,Ball,None,3,0.0,0.6,,,2.0,down,SLOW,0.0,5.0,0.0,628.3433976871893,,628.9871643967928,230622_173435,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,0.3270998243128561,0.0423181263764154,0.22261598650084438,-3.6193842010271693,-3.640678136548055,-3.626231305937763
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,629.5979237118736,,,230622_173436,0.0,0.0,0.0,,,"[-0.25, 0.42]",629.5979237118736,,,630.6142173362896,90,153430,23,F,230622_172325,MS,,,-0.009230037523328134,0.023960663850452757,,-3.7161516893582074,-3.6896519884180763
4,PraticeBall,None,Ball,None,5,0.0,0.75,0.6352210799232125,3.0,3.0,down,CORRECT,1.0,5.0,0.2,630.9700526110828,631.605273691006,631.6312393199188,230622_173438,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,0.01456685905791786,-0.05914126064444547,0.04523967075658156,-3.758363625317775,-3.7842561382377946,-3.766910884055738
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,632.2417375675867,,,230622_173439,0.0,0.0,0.0,,,"[-0.2, 0.42]",632.2417375675867,,,633.2585004079157,90,153430,23,F,230622_172325,MS,,,-0.16115849433341745,-0.07327952308888963,,-3.8701291807256184,-3.840021203016404
6,PraticeBall,None,Ball,None,7,0.2,0.75,0.7195513232145458,2.0,2.0,down,CORRECT,2.0,5.0,0.4,633.6135242567398,634.3330755799542,634.3600886859931,230622_173440,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,-0.07574688319699831,-0.16108971033020947,-0.030425122177274146,-3.917718164467175,-3.9498304685334764,-3.927279198411965
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,634.9538622589316,,,230622_173442,0.0,0.0,0.0,,,"[-0.15, 0.42]",634.9538622589316,,,635.9703162442893,90,153430,23,F,230622_172325,MS,,,-0.16963135575241237,-0.08061143291907563,,-4.047571692647706,-4.014742330099151
8,PraticeBall,None,Ball,None,9,0.4,0.75,0.5766951425466686,3.0,3.0,down,CORRECT,3.0,5.0,0.6,636.3246899903752,636.9013851329219,636.9202294570861,230622_173443,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,-0.05642217012770279,-0.03850011073386912,-0.020723779541488255,-4.096957764342277,-4.12569068547498,-4.106509447599042
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,637.5301526507827,,,230622_173444,0.0,0.0,0.0,,,"[-0.1, 0.42]",637.5301526507827,,,638.5465934865642,90,153430,23,F,230622_172325,MS,,,-0.17930306613106484,-0.11298727763886143,,-4.2230335114876025,-4.189091037461072
10,PraticeBall,None,Ball,None,11,0.6,0.75,0.6964753966312855,2.0,2.0,down,CORRECT,4.0,5.0,0.8,638.9012113017961,639.5976866984273,639.6320844215808,230622_173446,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,-0.12394491280046845,-0.14144469899959233,-0.08896793757767768,-4.275000675785723,-4.308163420272655,-4.284689344769944
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,640.2418767607305,,,230622_173447,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",640.2418767607305,,,641.2583955319133,90,153430,23,F,230622_172325,MS,,,-0.2597014628328817,-0.12992792859757815,,-4.409764567699176,-4.3767106525432595
12,PraticeBall,None,Ball,None,13,0.8,0.75,0.6602190914563835,3.0,3.0,up,CORRECT,5.0,5.0,1.0,641.6172465528361,642.2774656442925,642.3090220938902,230622_173448,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,-0.3007944823601959,-0.10168970065953445,-0.02610695056998257,-4.459039270115974,-4.489610943193272,-4.468875222530971
13,PraticeBall,None,Fixation,None,14,,,,,,,,,,,642.9029957973398,,,230622_173450,0.0,0.0,0.0,,,"[0.0, 0.42]",642.9029957973398,,,643.9192073170561,90,153430,23,F,230622_172325,MS,,,-1.257903198353022,-0.8430740584019754,,-4.579789336869755,-4.550241191121823
14,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230622_173552,1.0,1.0,0.0,,,"[-0.2375, 0.42]",705.393439252628,,,706.4112880567553,90,153430,23,F,230622_172325,MS,,,-0.10839658730511022,0.02970579885088984,,1.878153258802522,1.8940957782675276
15,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230622_173555,1.0,1.0,0.0,,,"[-0.225, 0.42]",708.6817853807007,,,709.6994160939938,90,153430,23,F,230622_172325,MS,,,-0.15062350261487414,-0.05798034589526635,,1.740793883855346,1.764595287708878
16,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230622_173559,1.0,1.0,0.0,,,"[-0.2125, 0.42]",711.9701956531499,,,712.9875139833895,90,153430,23,F,230622_172325,MS,,,-0.07803112095080963,0.0034323087533461253,,1.560925933417698,1.5896236645901156
17,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230622_173602,1.0,1.0,0.0,,,"[-0.2, 0.42]",715.2580385687761,,,716.2758421509061,90,153430,23,F,230622_172325,MS,,,-0.05318927129410282,0.008078599838033645,,1.3587616315846658,1.3898734001096642
18,PraticeBar,,Fixation,1,5,,,,,,,,,,,,,,230622_173605,1.0,1.0,0.0,,,"[-0.1875, 0.42]",718.5463991290891,,,719.5638438239695,90,153430,23,F,230622_172325,MS,,,-0.062361469950476145,-0.01793665078748119,,1.146729354699919,1.1782538896248431
19,PraticeBar,,Fixation,1,6,,,,,,,,,,,,,,230622_173609,1.0,1.0,0.0,,,"[-0.175, 0.42]",721.8342664197553,,,722.8519378646743,90,153430,23,F,230622_172325,MS,,,0.003663269488564695,0.08851772713759018,,0.9392319837881484,0.9695931771685092
20,PraticeBar,,Fixation,1,7,,,,,,,,,,,,,,230622_173612,1.0,1.0,0.0,,,"[-0.1625, 0.42]",725.1226420539897,,,726.1401268390473,90,153430,23,F,230622_172325,MS,,,-0.07562088671561493,-0.002600156665800429,,0.7442307875426486,0.7721929164545508
21,PraticeBar,,Fixation,1,8,,,,,,,,,,,,,,230622_173615,1.0,0.0,0.0,,,"[-0.1625, 0.42]",728.4104904220441,,,729.4295566854997,90,153430,23,F,230622_172325,MS,,,-0.03086729342779084,0.013079012181105687,,0.5677771546381178,0.5924143255917506
22,PraticeBar,,Fixation,1,9,,,,,,,,,,,,,,230622_173618,1.0,1.0,0.0,,,"[-0.15, 0.42]",731.6993311028928,,,732.7166423774324,90,153430,23,F,230622_172325,MS,,,-0.015738405904348177,0.05858400032455176,,0.4170895812354531,0.4377701875024887
23,PraticeBar,,Fixation,1,10,,,,,,,,,,,,,,230622_173622,1.0,1.0,0.0,,,"[-0.1375, 0.42]",734.9872208437884,,,736.0047777912114,90,153430,23,F,230622_172325,MS,,,-0.011066784953246225,0.09584976134494107,,0.2940897647478542,0.31030999431517
24,PraticeBar,,Fixation,1,11,,,,,,,,,,,,,,230622_173625,1.0,1.0,0.0,,,"[-0.125, 0.42]",738.2755746690091,,,739.2930498323402,90,153430,23,F,230622_172325,MS,,,0.11199425281550317,0.21685377662509037,,0.2026082826886279,0.2141525276783214
25,PraticeBar,,Fixation,1,12,,,,,,,,,,,,,,230622_173631,1.0,1.0,0.0,,,"[-0.11249999999999999, 0.42]",744.5977790663019,,,745.6149489025121,90,153430,23,F,230622_172325,MS,,,-0.02373614642409943,0.04058060755287594,,0.116632665884404,0.11879599803687203
26,PraticeBar,,Fixation,1,13,,,,,,,,,,,,,,230622_173635,1.0,1.0,0.0,,,"[-0.1, 0.42]",747.8856601477602,,,748.9032225473784,90,153430,23,F,230622_172325,MS,,,0.0420984412355367,0.06763748731556929,,0.12103351432226081,0.12453547580644782
27,PraticeBar,,Fixation,1,14,,,,,,,,,,,,,,230622_173638,1.0,1.0,0.0,,,"[-0.0875, 0.42]",751.1735024221707,,,752.1914265956731,90,153430,23,F,230622_172325,MS,,,-0.007294204662221678,0.0470810790067667,,0.16030560065900523,0.16907062241386078
28,PraticeBar,,Fixation,1,15,,,,,,,,,,,,,,230622_173641,1.0,1.0,0.0,,,"[-0.07500000000000001, 0.42]",754.4618584923446,,,755.479398441501,90,153430,23,F,230622_172325,MS,,,-0.03892245934222863,-0.018102696669098563,,0.23517959371029196,0.24932784236179473
29,PraticeBar,,Fixation,1,16,,,,,,,,,,,,,,230622_173644,1.0,1.0,0.5780578891281039,"[0.05458986759185791, 0.4380859360098839]","[0.07041013240814209, 0.4159179702401161]","[-0.0625, 0.42]",757.7497517613228,758.1739408485591,758.7519987376872,758.7672987664117,90,153430,23,F,230622_172325,MS,,,-0.02847063462448531,0.015087277445948715,,0.3471179510788026,0.36673682531501767
30,PraticeBar,,Fixation,1,17,,,,,,,,,,,,,,230622_173648,1.0,1.0,0.37316066096536815,"[0.060839831829071045, 0.44169921800494194]","[0.11220705509185791, 0.4253906235098839]","[-0.04999999999999999, 0.42]",761.0380956442094,761.6656553242357,762.0388159852008,762.0554559892042,90,153430,23,F,230622_172325,MS,,,-0.14672181299721518,-0.09384121668365517,,0.49455934069011465,0.5194673137552084
31,PraticeBar,,Fixation,1,18,,,,,,,,,,,,,,230622_173651,1.0,1.0,0.2711310700979084,"[0.02685546875, 0.41875000298023224]","[0.046093761920928955, 0.43242187798023224]","[-0.037500000000000006, 0.42]",764.3259648592212,765.0554848541507,765.3266159242485,765.3434531721286,90,153430,23,F,230622_172325,MS,,,-0.16727033491760046,-0.1202891494010455,,0.6775762534798093,0.7074137004376506
32,PraticeBar,,Fixation,1,19,,,,,,,,,,,,,,230622_173654,1.0,1.0,0.0,,,"[-0.024999999999999994, 0.42]",767.6143241366373,,,768.6320347096771,90,153430,23,F,230622_172325,MS,,,-0.11809957673046818,-0.059308407913585576,,0.8905789811108743,0.9246704125378065
33,PraticeBar,,Fixation,1,20,,,,,,,,,,,,,,230622_173658,1.0,1.0,0.0,,,"[-0.012500000000000011, 0.42]",770.9022158021107,,,771.9200575503055,90,153430,23,F,230622_172325,MS,,,-0.05917298478383007,0.02800311522760743,,1.129382339202954,1.1667839731559662
34,PraticeBar,,Fixation,1,21,,,,,,,,,,,,,,230622_173701,1.0,1.0,0.0,,,"[0.0, 0.42]",774.1920600212178,,,775.2251411816105,90,153430,23,F,230622_172325,MS,,,-0.03829348903155228,0.0716643019948742,,1.3882806921379427,1.4277323457652404
35,PraticeBar,,Fixation,1,22,,,,,,,,,,,,,,230622_173704,1.0,1.0,0.0,,,"[0.012500000000000011, 0.42]",777.4959435118362,,,778.5133051397279,90,153430,23,F,230622_172325,MS,,,-0.06416090816080866,0.0523188704362916,,1.6563254357210608,1.6962235742481617
36,PracticeFinal,None,Ball,0,1,0.0,0.75,,,2.0,down,SLOW,0.0,15.0,0.0,812.2786901597865,,813.072248977609,230622_173739,,,,,,,,,,,90,153430,23,F,230622_172325,MS,,0.6332005437622809,0.4243773208670514,0.5771050053652961,2.0987253962003782,2.062141757248456,2.088757255518776
37,PracticeFinal,None,Fixation,0,2,,,,,,,,,,,813.5977941402234,,,230622_173740,1.0,0.0,0.0,,,"[-0.25, 0.42]",813.5977941402234,,,814.6152555125299,90,153430,23,F,230622_172325,MS,,,0.47592588818899145,0.5458633709300272,,1.9502864856593833,1.9868276799680553
