,Phase,Block,TrialType,ifProgress,Trial,PFilled,TimeOut,RT,Choice,CorrectAnswer,CorrectLoc,Feedback,CorrectCount,CorrectRequire,PFilledNew,START,KeyPressTime,FeedbackTime,END,ifLookedFix,ifLookProg,progLookDur,progStartLoc,progEndLoc,progPosition,ITI1,progLookStart,progLookEnd,ITI2,PID,SONA,Age,Gender,TIME,EXPERIMENTER,Unnamed: 35,phasic_pupil_base,phasic_pupil_terp_mean,phasic_pupil_terp_max,tonic_pupil_base,tonic_pupil_terp_mean,tonic_pupil_terp_max
0,PraticeBall,None,Ball,None,1,0.0,0.6,0.6073217963694333,3.0,3.0,down,CORRECT,1.0,5.0,0.2,191.70803995409915,192.31536175046855,192.3353888321217,230320_130552,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.6620302505982516,-0.16359310227290313,0.0014716999022585178,-0.4802185790086411,-0.4640468230287201,-0.4477041024797078
1,PraticeBall,None,Fixation,None,2,,,,,,,,,,,192.9454697884339,,,230320_130553,0.0,0.0,0.0,,,"[-0.2, 0.42]",192.9454697884339,,,193.96208247781212,42,145678,21,F,230320_125220,AB,,,-0.16886431224784937,-0.11432167550528363,,-0.38114133348370877,-0.35118774650233
2,PraticeBall,None,Ball,None,3,0.2,0.75,0.4742778813706536,2.0,2.0,down,CORRECT,2.0,5.0,0.4,194.29682088841042,194.77109876978105,194.79232213954128,230320_130554,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.11404533540303662,-0.11188788128969732,-0.09991404925930607,-0.33426411858784594,-0.3106709626183796,-0.29646904466849455
3,PraticeBall,None,Fixation,None,4,,,,,,,,,,,195.6065193532486,,,230320_130556,0.0,0.0,0.0,,,"[-0.15, 0.42]",195.6065193532486,,,196.62284692194768,42,145678,21,F,230320_125220,AB,,,-0.3005085957516411,-0.2396818891622106,,-0.2220442028031665,-0.18806195552641466
4,PraticeBall,None,Ball,None,5,0.4,0.75,,,1.0,up,SLOW,2.0,5.0,0.4,196.98181385500538,,197.77538776732945,230320_130557,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.1459820093172057,-0.13450076844000397,-0.0872325126911078,-0.15454463537061955,-0.11724305055912473,-0.09049414050005268
5,PraticeBall,None,Fixation,None,6,,,,,,,,,,,198.3861534622756,,,230320_130559,0.0,0.0,0.0,,,"[-0.15, 0.42]",198.3861534622756,,,199.40267763274827,42,145678,21,F,230320_125220,AB,,,-0.14269803431679498,-0.12195243054596833,,-0.0015600922193703692,0.03756148250784184
6,PraticeBall,None,Ball,None,7,0.4,0.6,0.4393870001658797,1.0,1.0,up,CORRECT,3.0,5.0,0.6,199.74034871317238,200.17973571333823,200.1988853032326,230320_130600,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.13316294757112954,-0.14707211704554363,-0.14191428813556936,0.05958165100291146,0.08852895891529762,0.10523443963334059
7,PraticeBall,None,Fixation,None,8,,,,,,,,,,,200.8099691530861,,,230320_130601,0.0,0.0,0.0,,,"[-0.1, 0.42]",200.8099691530861,,,201.82641635059738,42,145678,21,F,230320_125220,AB,,,-0.19058939193124907,-0.15112347821238317,,0.200938693341881,0.24442142620286486
8,PraticeBall,None,Ball,None,9,0.6,0.75,0.5861500626360794,3.0,3.0,down,CORRECT,4.0,5.0,0.8,202.1853746241959,202.771524686832,202.79255498274867,230320_130602,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.12854410223530882,-0.12185918890423623,-0.10848025584505518,0.26886072153755525,0.30837919138457187,0.3344062908640774
9,PraticeBall,None,Fixation,None,10,,,,,,,,,,,203.4028014309279,,,230320_130604,0.0,0.0,0.0,,,"[-0.04999999999999999, 0.42]",203.4028014309279,,,204.41919121943832,42,145678,21,F,230320_125220,AB,,,-0.114681474868177,-0.09731769340004384,,0.4428455740686683,0.4911556337652179
10,PraticeBall,None,Ball,None,11,0.8,0.6,0.484167624017573,2.0,2.0,up,CORRECT,5.0,5.0,1.0,204.77514401961892,205.25931164363647,205.28389905252698,230320_130605,,,,,,,,,,,42,145678,21,F,230320_125220,AB,,-0.10689761247307396,-0.07884343332979815,-0.02993897064059946,0.517258792530042,0.5558903333701722,0.5805169156306264
11,PraticeBall,None,Fixation,None,12,,,,,,,,,,,205.89453485560261,,,230320_130606,0.0,0.0,0.0,,,"[0.0, 0.42]",205.89453485560261,,,206.9109554332972,42,145678,21,F,230320_125220,AB,,,-0.13201207853362068,-0.10378755473074108,,0.6997982027548294,0.7528217124609838
12,PraticeBar,,Fixation,1,1,,,,,,,,,,,,,,230320_130713,1.0,1.0,0.6781968955529011,"[-0.06708985567092896, 0.42607422173023224]","[-0.07451170682907104, 0.42167969048023224]","[-0.2375, 0.42]",272.8260029416506,273.1485257432869,273.8267226388398,273.84340684892595,42,145678,21,F,230320_125220,AB,,,1.6259774973501582,1.8878327026459107,,3.666806556426764,3.745089108166254
13,PraticeBar,,Fixation,1,2,,,,,,,,,,,,,,230320_130716,1.0,1.0,0.4246896546410426,"[-0.09628903865814209, 0.44746093824505806]","[-0.2596679627895355, 0.43232421576976776]","[-0.225, 0.42]",276.11434044756055,276.69073675311483,277.1154264077559,277.1315628269349,42,145678,21,F,230320_125220,AB,,,-0.14477517304770818,-0.026472947955254553,,3.1408496899047633,3.2191871411931956
14,PraticeBar,,Fixation,1,3,,,,,,,,,,,,,,230320_130720,1.0,1.0,0.0,,,"[-0.2125, 0.42]",279.40223632110434,,,280.41994555445854,42,145678,21,F,230320_125220,AB,,,-0.09579601610114581,-0.035219319991035884,,2.622277273486053,2.6978171567276004
15,PraticeBar,,Fixation,1,4,,,,,,,,,,,,,,230320_130723,1.0,1.0,0.4579220892519516,"[-0.16718751192092896, 0.416015625]","[-0.22617188096046448, 0.404296875]","[-0.2, 0.42]",282.69056837476086,283.2331424403892,283.6910645296412,283.7078641991702,42,145678,21,F,230320_125220,AB,,,-0.14260264297627548,-0.12004261975784394,,2.1334040000998318,2.2041301522115893
16,PraticeBar,,Fixation,1,5,,,,,,,,,,,,,,230320_130726,1.0,1.0,0.0,,,"[-0.1875, 0.42]",285.97842383749963,,,286.9962029879625,42,145678,21,F,230320_125220,AB,,,-0.1298748837139593,-0.05795756241854811,,1.6794276817721234,1.7439492558392158
17,PraticeBar,,Fixation,1,6,,,,,,,,,,,,,,230320_130730,1.0,1.0,0.4761563423471671,"[-0.14306640625, 0.45146484300494194]","[-0.14003905653953552, 0.4214843735098839]","[-0.175, 0.42]",289.26679084971147,289.79261976832464,290.26877611067175,290.2841626849204,42,145678,21,F,230320_125220,AB,,,-0.14810040588155068,-0.10510818593513704,,1.2727994459407577,1.3303609906077698
