"","n","s","b0_b","prog_b","trial_b","trial2_b","prog_trial_b","prog_trial2_b","b0_p","prog_p","trial_p","trial2_p","prog_trial_p","prog_trial2_p","conv"
"13",20,13,-3.54631387998631,1.01031435214286,0.00878720250316921,-0.150357895400742,0.44094071619283,1.52998050801809,6.41191142018689e-164,5.7313360595203e-12,0.989817850270208,0.825245566167843,0.748822601052476,0.261266856087904,0
"14",20,14,-3.23446243821513,0.905129560990182,0.252061700462658,-0.146779467180853,-1.13774858760676,2.76262247988339,1.07746435186926e-226,1.9873621410392e-12,0.684740721306888,0.807608427135539,0.359509242228719,0.0219264737162199,0
"15",20,15,-3.42791101553793,0.680469267185268,0.768788261167553,-0.823168058766722,-0.693740828396308,3.05711081388235,8.25161409783401e-188,6.80052363074618e-07,0.25447224534534,0.216839265291022,0.607142618884337,0.021833997386498,0
"16",20,16,-3.39097426329541,1.01838643470335,1.47743534374123,-1.48993779474162,0.844221911455639,1.5095187811318,5.33202819121203e-146,1.96134243306535e-13,0.0330632449452763,0.0296841016512981,0.542571958893228,0.270710418222209,0
"17",20,17,-3.50282294262651,1.1244299014912,0.945215542811356,-0.835249259046235,0.968289941280486,0.738643341069056,6.1181061882271e-99,1.86633001725252e-15,0.16943551569277,0.210805667321541,0.481568761219935,0.580050968900415,0
"18",20,18,-3.62917958557004,1.22482686268013,-0.878845179091247,0.663024441724107,2.86393427300886,-0.172378315226225,5.36101627257204e-197,1.43433833486021e-15,0.195574934112522,0.32920925150263,0.0349586858050714,0.899069879503548,0
"19",20,19,-3.69358757564647,1.34482145275467,-1.1175585360868,0.991375013311253,1.66737144878046,0.137977721092178,2.4578668160732e-149,2.73257317095647e-17,0.109839186494272,0.150182158837682,0.232957530734964,0.920240232441956,0
"20",20,20,-3.45984503502102,1.07807011881851,0.100558743359132,0.223303311519831,-0.707613094191135,2.27106354934866,7.14710601701308e-185,5.11752285520292e-14,0.883285283215578,0.733815432415394,0.605489634745931,0.0837688589846506,0
"21",20,21,-3.37191472717108,1.02909990423058,0.149371472085387,-0.220012883896789,0.992686809197694,1.25912041196276,5.59444536525574e-159,2.38888461315708e-14,0.814024522878842,0.725748152753923,0.43441146187243,0.315491519114809,0
"22",20,22,-3.46911829819846,1.1476584532184,0.234488521363586,-0.421237997303749,1.02542443665827,1.24006307961393,1.41640158185686e-129,5.1790415269463e-16,0.725203727716843,0.527035018000967,0.442138719678613,0.351827598712468,0
"23",20,23,-3.60833050991636,0.814481870063958,-0.307493332604758,0.206267688268142,-1.17288614238468,3.37319522431345,3.97812809283038e-202,4.66331040937693e-08,0.661547302984553,0.767293652171737,0.403763575534125,0.0155363203487275,0
"24",20,24,-3.3295335036949,1.1054484026941,0.740749704708691,-0.79096549806819,0.418580694787116,1.62674436947651,6.98105117324881e-127,1.23271343876241e-16,0.252358363184322,0.215696208218986,0.74638854775427,0.202974182008047,0
"25",20,25,-3.5484347987398,0.672310589582288,0.608992818899914,-0.588391220546096,-3.49987773662361,5.75601862379372,8.50669866299727e-169,3.50676611290461e-06,0.404894132990827,0.417593965554455,0.0166946202199265,7.34293892869429e-05,0
"26",20,26,-3.43140119204371,0.990161541329419,1.25288626619403,-0.931858288031901,0.303242743907842,1.70663427307104,4.05062776949209e-152,1.88894164046588e-12,0.0740477384488139,0.1677925825194,0.828850381418088,0.206562718345414,0
"27",20,27,-3.38015194552546,0.81803946981918,1.3482019756022,-1.47518608731007,0.782313499795852,2.21323148057309,3.24793132663537e-230,2.56146934648779e-09,0.050085894758159,0.0324132111829738,0.569739200435607,0.108541074820402,0
"28",20,28,-3.15902881297954,0.972262872624577,1.32580976921848,-1.42345106544904,0.575114864090096,1.9991901359074,2.61460246121173e-118,2.37056650744504e-15,0.0302476754079196,0.0196340877003754,0.638377206535407,0.101317814990527,0
"29",20,29,-3.45769250474341,1.00840737606764,0.687404130488039,-0.48773920812405,-1.25064192289745,3.08724386069301,1.22929994316039e-209,3.04863198166122e-12,0.335709718131594,0.482268173120887,0.381175866526812,0.0261616562244506,0
"30",20,30,-3.38194228295563,1.17563444171911,0.155307991476657,-0.0983494282889239,-0.144119453819732,1.63907917696442,1.50406307106204e-114,1.55645333915437e-18,0.806663022539715,0.873229489790563,0.909593583024204,0.183663384359254,0
"31",20,31,-3.43051164504995,0.954380851193801,-0.151782689351357,0.216040434295691,1.20605334891258,0.563898871704247,2.61022412937742e-251,9.19984955551258e-12,0.815093758556836,0.731249097647925,0.352828912897621,0.653974472336375,0
"32",20,32,-3.52808016570237,1.12700668994423,-0.423634331848037,0.669618131245614,1.41678227779237,0.571694295919236,1.4114311073571e-127,2.5748128827405e-15,0.515735858384312,0.286888593688373,0.277123745483627,0.649384099761623,0
"33",20,33,-3.37214664318707,0.925397141696152,1.02762507207344,-1.22936072227417,-0.200787041969532,2.70898797741038,1.63703723319062e-141,7.04859110488571e-12,0.124407820074668,0.0673144560927285,0.880676883257683,0.0438219858170633,0
"34",20,34,-3.48909654036591,0.927295029413224,-0.239652996533148,0.0867345474197138,0.158958741531333,1.73009581082403,1.55429204212529e-247,1.19914867245259e-10,0.720720191020652,0.895718758421318,0.905622839703385,0.191130332790216,0
"35",20,35,-3.36680516690406,1.02114496753021,0.102277498752348,-0.169312806082938,-0.95404491884143,3.05560019105839,1.15856627073072e-150,4.2891387743865e-14,0.874474088841198,0.792053583807176,0.461238040713094,0.0173597814943983,0
"36",20,36,-3.56804624442163,0.87240809315671,0.473523799800737,-0.618805304616986,-1.87217848512554,3.5633894310778,3.27361718752029e-132,2.0403393405626e-09,0.507227882158461,0.380997138010631,0.189867377519245,0.0116563340076951,0
"37",20,37,-3.48252489697756,0.799999949796824,0.224639809488449,-0.541803989676808,-3.22772700030555,5.35923407544579,1.7523054053455e-192,1.90060080860485e-08,0.749325955112872,0.446632912520457,0.0217012775386351,0.000167305888846421,0
"38",20,38,-3.61273756381683,1.10161908607992,-0.226052023233267,0.0311363965521881,0.166230617401804,1.81762228916339,3.83961876071779e-120,1.09571905497306e-13,0.743291291614923,0.963829552279633,0.904154176567035,0.185625028667329,0
"39",20,39,-3.35383285737178,1.23947920060816,-0.353508353776514,0.0945121000895655,1.29065498462967,1.00164439864146,4.03721982901086e-155,9.52732332812072e-20,0.570932873637831,0.879967057360252,0.300917469570924,0.423588019720956,0
"40",20,40,-3.45499732991074,0.886443347421171,0.369792047893696,-0.52154431823812,-0.170742673199863,2.92854333482538,9.82178450272802e-175,1.94083746142408e-10,0.58179769940521,0.439373233550683,0.898821392941599,0.0299354238912529,0
"41",20,41,-3.54628925792297,1.18978254020797,0.248419409185858,0.119245136196338,1.42905975426834,0.286569083064777,9.48382201300773e-127,3.30481053840936e-16,0.717258452230311,0.855564138753567,0.297605749328649,0.826868876258614,0
"42",20,42,-3.47478012207868,1.04384506146582,0.293435023483965,-0.171741443821424,-0.210195086051975,2.0299583873256,2.22139193549844e-180,3.93665240608841e-13,0.670148901502728,0.797867024387527,0.878747469852454,0.130132374233721,0
"43",20,43,-3.44953485250958,0.872758018785694,-0.46218162341835,0.333157275585193,-1.59061391655435,3.43144351214773,2.58694381075816e-123,9.99106550577043e-11,0.465776268989162,0.594851536077069,0.209451979037706,0.00616676822203403,0
"44",20,44,-3.37053075323427,0.990735701330987,0.676960189939483,-0.715597122821188,-0.270005953244341,2.72255585348829,1.75398185474851e-193,5.94985678789827e-13,0.313705102554701,0.284549252228922,0.840763796518659,0.0417756419270673,0
"45",20,45,-3.42038214147541,0.887188563916036,0.0250690604326584,-0.0400308955945156,1.04497898259425,1.15602229898058,1.09147573103087e-145,4.75533252107928e-11,0.968384379432967,0.948483898369069,0.408766637289015,0.3508597401534,0
"46",20,46,-3.42261903423017,1.32479058445161,0.314322639738108,-0.48269377742686,1.91820488425126,0.461071066167953,7.72546719645789e-157,2.61122131758287e-20,0.639462769305833,0.472117336694453,0.152890862493759,0.731286912545143,0
"47",20,47,-3.53413540771503,1.16480965043907,0.107174359411564,-0.156763834926402,0.94069572305715,1.58237430935557,1.59298767998137e-171,4.54554040512997e-15,0.87797103909697,0.821619707818792,0.500414887447991,0.255159014013202,0
"48",20,48,-3.56120750052588,0.971836210908082,1.63900883386771,-1.26613045722326,-0.400425395401914,2.7529141990892,1.59467497186406e-177,1.34006458175533e-10,0.0347008109163635,0.0923252551390848,0.796429720762722,0.0672606802236256,0
"49",20,49,-3.41733730495108,1.21680285713289,-0.62260231561591,0.543310391734338,0.687403949780977,1.43495991708891,2.49929641940196e-163,2.92442457693618e-18,0.327390948983001,0.388087293360644,0.588741531013534,0.254379993960026,0
"50",20,50,-3.41598291181875,0.805092233787299,1.82956751168466,-1.69239812371918,-2.07931490330877,4.15847924389885,1.65545595812166e-175,1.06172610360176e-08,0.0133220031696956,0.0195601810471365,0.159590163505652,0.00412650633103544,0
"51",20,51,-3.56924011544547,1.11517678081883,-0.867730898668669,1.05319972057102,0.501596603446569,1.40969009330329,2.07309611066371e-179,4.56901337251171e-14,0.19427288441454,0.104082883246031,0.707532922577562,0.276695943170511,0
"52",20,52,-3.65815139707161,0.72058817348524,-0.543045143501164,0.88546157151453,2.18601098847969,-0.581475593459615,9.92909357521868e-184,1.06653745990336e-06,0.421337601139685,0.164729466705378,0.105566640698412,0.648256628964577,0
"53",20,53,-3.571199526116,0.844158846831828,0.146115792474517,-0.199768830270211,0.184241152084999,2.38939203904876,9.33620851758711e-126,2.9624563127918e-09,0.829074670099227,0.765888296903496,0.89173448476762,0.0749622049169699,0
"54",20,54,-3.2823497852603,0.963655887964519,-0.338026029351144,0.323659122786929,-0.615824799562902,2.89853604483179,4.88534406694511e-176,7.76098082979661e-14,0.575771066273612,0.587987962854291,0.610245427130008,0.0152733514823774,0
"55",20,55,-3.58146253036115,1.00968993202702,-1.7046615723807,1.59686218085032,2.02242430760753,-0.443349539129611,4.52104989478409e-105,3.44545085603197e-13,0.00442516446474663,0.00610508791186837,0.0913402661995074,0.70345544228349,0
"56",20,56,-3.46408439324196,0.754011461475284,-0.442070903703707,0.545255502472882,0.38414164516117,1.65811089246764,5.40427380283192e-109,8.3986601717701e-09,0.465789396140189,0.352924835733071,0.751327154750908,0.157822702330025,0
"57",20,57,-3.32090267995348,1.08085265857589,1.54708164722567,-1.09038570362177,-1.11348597324139,2.6239582311029,2.88068746250737e-132,1.05356128589713e-15,0.0253940167550825,0.0979716083385267,0.421147921253398,0.0464756433336716,0
"58",20,58,-3.3451182006812,0.803887379894582,1.04540240384634,-0.878625966260208,-0.292244340941847,2.45962386832695,6.02529467288631e-126,9.56599554007595e-10,0.109438703524607,0.166652337671968,0.822957698332781,0.0528879359373918,0
"59",20,59,-3.48353787745572,1.1280319242868,-1.27136901818821,1.20303229088119,0.961641696810044,0.812813803289673,1.65990670837698e-159,9.96907093727555e-16,0.0405640270793538,0.0478642992211772,0.438620580302773,0.503876828213851,0
"60",20,60,-3.37507508901849,1.20233230863057,0.157481257190701,-0.430521915132797,0.61922798579903,1.86215632766511,4.17711797171524e-114,7.17363345418986e-19,0.805461267948222,0.505356134420145,0.628239509914932,0.14971901832661,0
"61",20,61,-3.39960753892949,1.166083882076,-0.487084341908091,0.459155054821466,0.23887591341445,1.77877075498358,7.11196357310293e-126,7.16179401316658e-18,0.43458528019148,0.454761492226795,0.848055324316173,0.147641550847642,0
"62",20,62,-3.53215209872698,0.914824397822189,-0.261721287199906,0.420038854858388,-1.22031190546941,2.91733794408996,1.16783385195366e-192,2.91967711879664e-10,0.702819449476078,0.527573621396377,0.373767477454824,0.0282534643382527,0
"63",20,63,-3.39960974653717,0.914864996278661,0.455070399435317,-0.637231375303452,-1.25952257127422,3.52136691741407,1.63949545633064e-113,9.22921119134602e-12,0.487008341055022,0.331214827129725,0.336101229908114,0.00725888704490137,0
"64",20,64,-3.42919679556586,0.874858849215279,-0.545665132548079,0.572459679958267,-0.194887389699979,1.97928449832169,8.86131815033152e-188,1.53540995619188e-10,0.386984169077228,0.351474028647398,0.877225127641192,0.107236659540933,0
"65",20,65,-3.33382834550766,0.885279048196659,0.0464535140440804,-0.260446398705924,-0.00731181395061371,2.80992116135546,2.75022256542088e-142,1.05301154749905e-11,0.940102468029875,0.675947676635585,0.995281631407386,0.0241418370965102,0
"66",20,66,-3.66529682235001,1.07860428799682,0.430331273608697,-0.58133298025698,1.3682317262325,0.985729355547815,2.97540784230378e-121,1.38388205203435e-12,0.551380868179473,0.418741192297876,0.343640832727496,0.492995895722073,0
"67",20,67,-3.52940480310839,0.818741142075678,0.474428873251164,-0.729120514043054,-1.23216595965473,3.33783388408326,2.02443238327218e-129,7.0589471211293e-09,0.491238010056902,0.2905368699038,0.371394610523813,0.015551522011067,0
"68",20,68,-3.40424754464226,0.811724234405086,1.93249874854124,-1.72000191598166,-3.4451933101206,4.92643879480121,8.40441308265697e-175,8.49266515207993e-09,0.0106830846738187,0.0189325112274775,0.0228694277676101,0.000776799008372156,0
"69",20,69,-3.52982970133138,1.1838354135217,-0.828049701157996,0.519080526159268,-0.228821836941818,2.01389367379352,2.29140594463064e-197,1.72313666911119e-15,0.220787146731008,0.442775732704248,0.865655238326039,0.136520086231281,0
"70",20,70,-3.34420154754942,1.01911412066498,0.166545678798156,0.048865612889933,2.08276804734292,-0.183126391098065,1.13565725001476e-277,6.84112470858225e-14,0.793461130539617,0.936293042806038,0.101607128676802,0.880945580660212,0
"71",20,71,-3.45826553269828,0.991470473939476,-0.397057206268754,0.59422825081721,0.460840623892906,1.4000909575617,3.54632263229736e-150,7.5325128545849e-13,0.534552187059431,0.335871017448217,0.718532207942277,0.25690875475057,0
"72",20,72,-3.55943515103085,1.36936242613902,-1.06684683343602,0.690125402533121,2.96564841755129,-0.317205027666231,6.74752598919724e-162,5.54605090365369e-20,0.102686204810866,0.297363913570745,0.0233113093203424,0.810723008896071,0
"73",20,73,-3.3837399473511,0.704068050646366,0.510962691152588,-0.394329101400425,-1.41641779771056,3.47777168104463,7.58182149332477e-163,1.26500887955956e-07,0.433781453536613,0.535702380380968,0.277968419929562,0.00631355730942619,0
"74",20,74,-3.30673947063825,0.970625335558283,1.31455018294823,-0.921390423909524,0.910115715424357,1.18060763345759,2.90478749580895e-174,3.18320651141083e-13,0.0475405431134014,0.147073377167862,0.492763529209931,0.352924715692156,0
"75",20,75,-3.60179206824084,1.22246233467755,-0.726303368071962,0.892203707265692,1.10007963540339,0.563165153716134,4.62432417039415e-201,1.58318709019021e-15,0.293894755373683,0.182100356150555,0.426677683393372,0.673670904827982,0
"76",20,76,-3.49710248490952,0.96169907969784,-0.59498946788654,0.597455810039359,2.20133760952747,0.297311069697978,1.26123276335397e-255,1.60070753714063e-11,0.357634172977889,0.345861839437197,0.0888139204441924,0.814562617261067,0
"77",20,77,-3.4991957658388,0.918804036907331,0.0499251940790942,-0.331267683156787,-0.950987478228255,3.45756623134276,3.61862342062894e-214,2.00814557188405e-10,0.942386608827225,0.635745622557148,0.491255264404353,0.0134413547242262,0
"78",20,78,-3.55744900272114,1.29447939353325,-1.15001425209998,1.19561639341196,2.50434230889595,-0.371805679444626,7.73998427548295e-160,1.93583989275155e-18,0.07521128425089,0.0584491000574274,0.0527179919113352,0.768580728823149,0
"79",20,79,-3.51761082580641,0.954799212953723,-0.978603455495325,1.01259617360572,-0.0896548099938545,1.66483067775251,6.53981922694787e-184,1.88425554304027e-11,0.128030308131929,0.104791745981081,0.944420182045326,0.182390890633368,0
"80",20,80,-3.46403429194616,0.948384327308782,0.353341509639162,-0.231140590049015,-1.05937910021647,2.6244510875403,1.49961806287893e-112,6.17490423743746e-12,0.596912577162833,0.721179222400787,0.427903275426402,0.0427566179101626,0
"81",20,81,-3.48075386154026,1.05439644614407,-0.0253162254858173,0.180063150128222,0.859168418801884,1.38512031847509,7.56258340935031e-149,9.34762431320594e-14,0.969522784874128,0.780539438524868,0.516777044559835,0.283892977059876,0
"82",20,82,-3.51014088104985,1.19200208795104,-0.98667787776996,0.849139567308579,1.0771662618523,1.0386610907924,2.20832875925585e-165,1.41761359640252e-16,0.125525558629594,0.183473442814303,0.403016307826918,0.415926036757443,0
"83",20,83,-3.56982158969376,1.16325891678618,-0.10168958193321,-0.0194671068427874,-1.04691698020177,2.95074700013433,5.74490015374548e-163,1.5756845964171e-14,0.887532079580485,0.978278105824219,0.466604507578828,0.0390622545337586,0
"84",20,84,-3.35602651831188,0.688841446539505,-0.0134864311380399,-0.260194859996398,-0.925103223728056,3.4286982171577,7.16697399577669e-143,1.12476208784106e-07,0.982607124186487,0.675358009974611,0.454639407693338,0.00579103996444627,0
"85",20,85,-3.67460527016789,1.14117470553594,-1.41101013507354,1.59530037175531,0.517854254367693,1.05982977669341,1.47949464685507e-281,5.26819807203252e-13,0.0429859544073242,0.0175765384194832,0.71035012536928,0.430276869892855,0
"86",20,86,-3.64449939362471,1.10407724586797,-0.401054940269007,0.368256656788522,0.90169500442915,0.750968912111377,1.42660142881397e-180,9.98855806644118e-13,0.571909075599326,0.595101410650038,0.525154973056096,0.587894885096877,0
"87",20,87,-3.55970909757525,1.07792549599109,-0.545538187292514,0.495290928906652,-0.181669541723181,1.97776192442328,4.13538430871947e-188,4.43178003152979e-13,0.426364187984231,0.462500226806312,0.894634023804321,0.142389978611835,0
"88",20,88,-3.59419773348739,1.02564440360133,-0.707307815589019,0.584043580720791,0.203998280154504,1.8538649632446,4.30809554609336e-163,4.48369118884743e-12,0.295403056524765,0.382649271655431,0.880061915218737,0.165876783242779,0
"89",20,89,-3.37592254225126,1.26973269872427,-0.761577173434185,0.562772760780749,2.72049694507301,0.00685423742558215,2.44433443439806e-207,3.72686616895509e-20,0.21540371163118,0.360910641930422,0.0269190350418515,0.995560788387921,0
"90",20,90,-3.3885507381723,1.0044026685863,-0.701121859446276,0.758575518871592,0.661015803737287,1.21990005950209,1.69120460014148e-146,4.9551464130222e-14,0.2478729649698,0.198912408963437,0.585947441169291,0.301622098256896,0
"91",20,91,-3.52941657614559,0.861636067108775,0.366728513641591,-0.530157667828967,-1.50991674968255,3.42733311712108,3.23088891614043e-226,5.3021060367195e-09,0.609730054792138,0.457788249341624,0.293329450638613,0.0163944780653309,0
"92",20,92,-3.5963615916887,0.801089363834415,-0.858422315539106,0.734804598020467,0.166664803761203,2.06901616374774,2.06061139895415e-167,2.76992722014686e-08,0.190377288224223,0.256270588904506,0.898846727631,0.1099794368568,0
"93",20,93,-3.35083811845422,1.22798421484595,0.902400439190988,-0.864364833400156,1.6632524305718,0.919144605354889,8.4779311551147e-132,2.73633949950549e-19,0.171841493982997,0.186565954851399,0.207975836780231,0.482519243408706,0
"94",20,94,-3.54468537901043,1.36442427064366,-1.25000190103954,1.30681216574998,2.07647194927746,-0.426279576749205,2.51756877861445e-223,1.80347255252928e-19,0.0577767467588373,0.0411170705136,0.115037593976749,0.739054489967119,0
"95",20,95,-3.53754686836285,0.848532952900509,1.4315618418376,-1.66460227974919,-1.59259905341278,4.29535439279494,9.504642422298e-187,1.07127999302274e-08,0.0603238464191624,0.0316792584184792,0.296086803748696,0.0055727948326032,0
"96",20,96,-3.52201784160419,1.09057971085738,-0.133556167008268,0.554553328771014,1.96484015787946,-0.424175613266767,5.05658477172561e-118,8.22656286378692e-15,0.836992161847525,0.366612765732042,0.130175648223412,0.729877110236874,0
"97",20,97,-3.38185251770022,0.893095989405209,-0.0329780444453381,0.0265295627047435,-0.486375770287252,2.07086457145791,3.30998753397185e-106,6.29227250414615e-12,0.95718197642346,0.964618889263025,0.692160823768427,0.0834060710118216,0
"98",20,98,-3.60180384385398,1.05975483106836,0.224122104031157,-0.286329972059101,0.617338816887654,1.37585515684967,1.86624183706802e-174,3.29424581001382e-12,0.75551054739289,0.686427544998383,0.66803497847433,0.332078484509966,0
"99",20,99,-3.58829588958487,1.30680843880503,-0.263882366065928,0.115963423022842,2.5368024537378,-0.28485991156837,6.04274594447664e-102,4.09508708669552e-19,0.690974036045364,0.860201931242536,0.0560295104433023,0.828743776302656,0
"100",20,100,-3.37574622470579,1.08231609954861,0.0407823292983714,-0.129553228239869,0.236836540624482,1.63473821874372,1.61380345428038e-178,3.49375457865629e-15,0.94975037866225,0.83906973316131,0.854806028517424,0.200095019975448,0
"101",40,1,-3.44371359983023,0.968032275822672,-0.346191532920155,0.323085344987598,-0.0804979251587451,1.76401487865504,0,4.42054039648509e-23,0.446217008733519,0.46674407949944,0.929430621564112,0.0469421624698153,0
"102",40,2,-3.51986970142037,0.917665765667153,-0.614258836189933,0.564314603252256,0.0913553613224891,2.27288164375864,7.36619155951826e-256,1.29671754851919e-20,0.175523264673086,0.208103764351558,0.919759545743739,0.0112440909966636,0
"103",40,3,-3.375588546979,1.01275330451758,0.174128639110146,-0.168233175369831,1.29534990154709,1.19697101586471,1.98629592972116e-298,1.77950624746395e-26,0.6974693763182,0.703237183240684,0.148199237025529,0.175342554982245,0
"104",40,4,-3.52647070646544,0.944028941750894,-0.139749848281182,0.356414065734012,-0.27452075396964,2.07594390934445,0,1.44216116358144e-20,0.770050348198644,0.439999025936957,0.774034204831726,0.0245233074883715,0
"105",40,5,-3.30861130195272,1.0044956688905,-0.153888336768985,0.0704057348988204,-0.225800530352575,2.23003182859123,5.4750266484301e-209,6.6382208889517e-29,0.715821874795898,0.865971552753008,0.78940388106311,0.00751948750943113,0
"106",40,6,-3.36337235797236,1.07829144977959,-0.0936466971460669,-0.154909248292152,-0.0251926569447555,2.45470590093368,2.29573313126143e-265,6.59581188253686e-30,0.833821928060896,0.730499131247529,0.977486412145259,0.00634919163801677,0
"107",40,7,-3.44012053903623,1.05449669202757,0.737060091897262,-0.560362746051621,2.03838259732129,0.172729619683335,0,3.20062943529725e-26,0.12251541430349,0.225966088797493,0.0327262368176129,0.851962842256691,0
"108",40,8,-3.26439077680113,0.836674421172672,0.854154503119751,-0.857167120153433,-0.146769735457239,2.15351801263807,1.50751203098148e-270,1.22195973798766e-20,0.0525640811058494,0.0470752962704918,0.867727508193178,0.0126208740047801,0
"109",40,9,-3.57360063454703,0.979330829310428,0.290605237444018,-0.218602801497568,0.545648844497218,1.45382316602245,0,6.86147036969128e-21,0.558579647976525,0.652040799235474,0.582894337223114,0.133755519844674,0
"110",40,10,-3.35218677404748,1.08959296956566,0.455724065834393,-0.419293463920998,1.25174819908058,1.02436887803444,1.49712098918294e-291,2.47060971265413e-30,0.314350673256406,0.346108329497424,0.167037399306018,0.249776452947257,0
"111",40,11,-3.45294698440792,0.995213746778436,-0.138702170413751,0.216909943579898,-0.741060054189885,2.41478421281922,0,1.84269061671182e-23,0.768376326739887,0.636148865537126,0.431441169388018,0.00845418952882449,0
"112",40,12,-3.44037477592565,0.905289685922456,1.08951019100704,-0.971231760233802,0.400220096738528,1.56952931105548,0,8.02834374529106e-20,0.0264044529461845,0.0417635615307052,0.683430782717868,0.0999698043533063,0
"113",40,13,-3.44547502812831,0.879148225748184,-0.442118082661378,0.426551924782141,-0.821278680558885,2.86578211473463,3.54217727557046e-276,5.25594214267291e-20,0.323829179900632,0.333054703908525,0.359470572866782,0.00114734031674424,0
"114",40,14,-3.48060237084162,1.02606622710288,0.0242563311465005,-0.079057300149053,1.52428742118084,1.16377081425718,2.00012999240391e-293,4.22797778697571e-25,0.95824983777946,0.863492511842104,0.0999993557314894,0.205707405933615,0
"115",40,15,-3.54124717123093,1.03061163617277,-0.289709719267228,0.239512176995559,1.8286413274396,0.453685814502078,6.44417878748035e-245,7.68194145751357e-25,0.528491997625756,0.596030541033054,0.0466737356621605,0.615613133952243,0
"116",40,16,-3.45158237386175,0.968946214630318,0.536987527871115,-0.370681497106737,0.29239970382558,1.81004942725807,0,1.59674972270896e-22,0.262140094695498,0.426223073079525,0.760139791148131,0.0520597530371728,0
"117",40,17,-3.34417062467647,0.894750680755069,0.187113630168903,-0.197985445087136,-0.872265734788872,2.88626592279296,0,1.49732951895333e-21,0.677830328390399,0.655065875508465,0.332898301440333,0.00112880605122783,0
"118",40,18,-3.47215236303724,0.999163002536684,-0.584835541841542,0.587062458056259,-0.233038821452766,2.19599031734062,0,9.30745529977795e-24,0.201939432718584,0.19179387774462,0.79931579960282,0.0146340173851154,0
"119",40,19,-3.41898381167557,1.14003667148295,0.159771523916203,-0.148940075961798,1.26408729763428,0.92673317791798,0,3.90018148612986e-30,0.733204320137821,0.746669457991321,0.177517034530507,0.314902039855884,0
"120",40,20,-3.41233551794002,0.966514136672034,0.972218770343275,-0.934113565569311,0.310428502183739,2.13565532362872,0,1.52564963382456e-22,0.0459435449011544,0.0521450753961738,0.749994664031344,0.0264249206382181,0
"121",40,21,-3.60948149562526,1.09149245290491,-0.877118578753993,0.854327636756305,1.06312044938147,0.884949044679629,0,1.3471806119191e-24,0.0668784551405125,0.0684798500040344,0.266763783015479,0.345389527848438,0
